Reaction,LIN10,LIN11,LIN12,LIN13,LIN16,LIN18,LIN19,LIN2,LIN21,LIN22,LIN23,LIN24,LIN25,LIN26,LIN27,LIN29,LIN3,LIN4,LIN5,LIN6,LIN7,LIN8,LIN9,LIT1,LIT10,LIT11,LIT13,LIT14,LIT16,LIT17,LIT18,LIT19,LIT2,LIT21,LIT22,LIT24,LIT25,LIT26,LIT28,LIT29,LIT3,LIT30,LIT4,LIT5,LIT6,LIT7,LIT8,LIT9,Normal_Random_Mean,Cancer_Random_Mean,Normal_All_Mean,Cancer_All_Mean
2HBO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
2HBPPAte,123.52131763551998,-861.6548635180093,-335.9951809864745,-106.99927102337703,-20.95256686719546,-58.341805882911885,-743.499194240165,-401.10414665306973,440.02315908407377,-140.95734574721845,-139.2349596301555,164.45156212744752,1083.9418458702062,-449.179267411402,-669.8380344698375,-129.55073086333448,100.98344233097166,-246.12771938952523,307.13042732665457,373.1721436679124,112.6953695086009,-279.01130926993875,-837.2453742214269,-8.286717969347535,464.31944496585925,0.0,1040.479124830804,-1037.0924976660226,175.18502482259,-933.5015250779595,149.14293238602892,-390.1553066300646,382.7953862498646,905.8549247417459,778.7333091080853,-60.05018931486974,545.9045752378809,321.2509148674009,-1.0839538578942824,30.32979011727592,-589.1099793285391,367.8548655068756,-71.95867286836355,-339.8961430868807,-438.1883588482106,-219.04320464977263,54.88529911038254,323.6103423471337,-95.56460358327631,,-30.046882599325865,
2HBPYRte,-61.47015352447453,229.41595895366117,127.18406498489773,18.882720848150157,620.0593229171955,-376.44397001564283,244.51561167253902,140.2417956722642,802.8843695826246,263.64848792286426,-219.51103215282754,-424.4626536325806,970.6491051795705,112.19716829914795,228.60642141824195,593.922541707351,-260.1025266649029,275.02289185181365,477.1247938803463,253.4745597651195,-218.49690683883426,-305.7970451532838,727.6068700007595,335.96882616911967,479.5960210990101,0.0,-113.85778941668929,-82.8168590875497,182.47937562862023,526.010420000277,587.3889821751721,172.98531108646637,79.56299485816554,640.1183841606196,90.73398541307401,114.67957047115164,268.1392661546806,-632.0278109854692,-609.6884383190829,615.8806279650609,824.0759559887846,395.4581004929063,-371.66867556018747,264.5876230566223,542.4578991364455,-40.25234421563744,101.39164090724493,341.73916372105975,210.78553341500387,,185.466585168221,
2HBRETNte,803.3832881316956,542.1008132189897,-1037.0365091574447,54.72946139822679,328.1124868365177,680.7432269904933,355.93861132264885,-243.75221160468973,-496.0545558984959,-516.3152125173425,-101.86925214934328,-682.550502709844,-501.29201763099735,414.87274687952777,594.6073782612549,-250.11637147436824,52.64327666383786,298.03757686967674,-370.81235741407056,830.4815359207017,-54.24544296900506,-103.3265407816608,-74.23846686338685,-614.4983834360758,-1085.7891587957229,0.0,-355.35754016375563,205.2219981316072,-234.97000749099416,-180.14824716576553,-138.44470393082315,656.7802610778041,-262.97736093366194,-974.4341716668063,-818.9264196702396,308.7111361347849,-511.50105299988064,-359.81622909120597,115.40462678163739,-724.8181058782625,-32.30028718003948,218.64669233445318,296.56626606802615,25.828507376246737,304.83295742097584,-358.75471150302,893.8533449253389,499.65465202911616,-66.96954770403272,,-62.00529552153538,
2HBt2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
2HIVc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
2HIVte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
2HYOXPLCte,0.017781957774624737,0.023145209042987013,0.011382964460350562,0.009825806411805077,0.01572293489533694,0.003401604030552891,0.01994242864419109,0.014784090828974437,0.014763550552896267,0.0011190657751943116,0.02511304802152735,0.004870173210585661,0.0077500150893533406,0.01639476486485745,0.0025902973098119774,0.00545482875096818,0.015369805203672442,0.004978618646553347,0.00549425110057179,0.017011763590467875,0.007992918075045107,0.010269147923967653,0.00650636537541767,0.0,0.0,0.0052542983480844355,0.008877966717994951,0.01539754825755113,0.00247574627224264,0.011860306077218438,0.0,0.0021679314428215365,0.0095555889518746,0.014478453158417105,0.00948518127279294,0.0,0.014343808208904737,0.010325404874132504,0.0074780136963454764,0.0,0.028623301581158028,0.030956898917399812,0.0,0.018435015088855245,0.005402833425052301,0.005415825609427525,0.002634149711204341,0.005621600446371442,0.010158832030340714,,0.009599948564839221,
2M3HBUc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
2M3HBUte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
2M3HBUtm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
2M3HVACc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005601607101760383,0.0,0.0,0.0,0.0018099286674992938,0.0,0.0,0.0,0.0,0.0011988059334812106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002271343791746425,,0.00017064807453857675,
2M3HVACte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005601607101760383,0.0,0.0,0.0,0.0018099286674992938,0.0,0.0,0.0,0.0,0.0011988059334812106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002271343791746425,,0.00017064807453857675,
2M3OVACm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005601607101760383,0.0,0.0,0.0,0.0018099286674992938,0.0,0.0,0.0,0.0,0.0011988059334812106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002271343791746425,,0.00017064807453857675,
2M3OVACtm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005601607101760383,0.0,0.0,0.0,0.0018099286674992938,0.0,0.0,0.0,0.0,0.0011988059334812106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002271343791746425,,0.00017064807453857675,
2M3OVCOAm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005601607101760383,0.0,0.0,0.0,0.0018099286674992938,0.0,0.0,0.0,0.0,0.0011988059334812106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002271343791746425,,0.00017064807453857675,
2MCITt,0.00044863986925607177,0.0,0.05044876362178077,0.04557024069085012,0.0,0.0,0.0003167398116295494,0.015679481428120437,0.0,0.0,0.0,0.01180368377817453,0.01673041837241929,0.0,0.0,0.0,0.0,2.781393160001685e-05,0.0,0.0,0.0314641126546925,0.0,0.0,0.00018198062824242224,0.0,0.0,0.0,0.0,0.0,0.0,0.021853313542640834,0.0,0.0,0.0,0.011138583863671551,0.0,0.0,0.014341260004140322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006574484820240254,,0.004646185331468581,
2OBUTt2m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
2OBUTtm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
2OXOADPTm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002965859080368388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019875118431702376,0.0,0.0,0.0,0.0,0.05163672005279812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007009351280983696,0.0,0.024360170564508617,0.0,0.0,0.00010503215321986534,,0.0020328927588190333,
335TRITHYRt5e,-0.000614026982314858,-0.003380171331033595,-0.0028101134240282907,-0.005903382851669656,-0.006480182112279613,-0.003970698984659097,-0.0032404623483914476,-0.002115511746714632,-0.004287420887191168,-0.003128500524175499,-0.0028056453489327437,-0.0022954021207208923,-0.027263576500975453,-0.000801972898498141,-0.001550957823852503,-0.0013086680602912176,-0.0008597200973144115,-0.016729171780230177,-0.0022887916415105444,-0.0011274817359633107,-0.014889178227981378,-0.0024923815987571737,-0.0033097608347268407,-0.01624002067262576,-0.0001591558929495375,-0.0019228415847225978,-0.0019991037013848607,-0.019495466420787408,-0.0005818514081459708,-0.00690182535957218,-0.011539805173706551,-0.007040785702125526,-0.0012895166362706031,-0.00285936049596174,-0.0023191506173354873,-0.0031250609493812,-0.0006292729372965169,-0.002897328259662817,0.0,-0.009500373355218446,-0.011982145095023378,-0.0016882943067219607,-0.024477899970045677,-0.005826962082550482,-0.011027609962910493,0.0,-0.018446181040489357,-0.003416071207673632,-0.0052769398898345815,,-0.005861964534965261,
34DHMORx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,688.0196705564389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3208188493306725,-549.9595546773838,31.14233442492177,0.0,0.0,0.0,,3.4702048375566172,
34DHMORy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-688.0196705564389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.320818849330517,549.9595546773838,-31.14233442492177,0.0,0.0,0.0,,-3.4702048375566172,
34DHOXMANDte,0.0,0.0,0.0,0.0,0.0,0.0,0.02704657089140979,0.0,0.0,0.0,0.025207939464077553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03126847825485421,0.0,0.0,0.02746371845648333,0.0006509654989048705,0.020546921123471163,0.06784466257926783,0.0,0.0,0.01476291827566177,0.004208088514313265,0.0,0.0,0.006226135963794381,0.010690870023845545,0.009478882560774836,0.0,0.009392464965523569,0.0,0.007808078185196162,0.0073161546699424705,0.00165022681878712,0.0,0.0,0.0030643210675851845,,0.005511685070467529,
34DHOXPEGOX,0.04730839361015297,0.05619756431504267,0.0647084013834152,0.03372613135137562,0.03985026675259739,0.03119559739171582,0.02504203217119198,0.05601050100474352,0.04187672285265293,0.014322705587100724,0.01857291830101461,0.017351412309736827,0.03282929055122621,0.022427671476743474,0.03854115659515661,0.021331297712395468,0.0310947839467948,0.03130404137547559,0.03664397862221801,0.042967060927794905,0.014204159427453206,0.034913202831359395,0.03799270365772146,0.0,0.010974143591302209,0.015489933593472466,0.04469435763872882,0.0,0.014178050145672487,0.011999138272772117,0.0,0.04147246732025267,0.03431250784119952,0.03336766667687458,0.20731914932333315,0.005763210533018499,0.04868421187807446,0.052880900370992225,0.02429724793461067,0.01693452523126617,0.03420085562442713,0.008582902281363426,0.025374015963451464,0.034477537050382416,0.03576199332457933,0.02706095189366514,0.004581583358064881,0.031197759921567033,0.03223097139397909,,0.032255117133881926,
34DHOXPEGt,0.04730839361015297,0.05619756431504267,0.0647084013834152,0.03372613135137562,0.03985026675259739,0.03119559739171582,0.02504203217119198,0.05601050100474352,0.04187672285265293,0.014322705587100724,0.01857291830101461,0.017351412309736827,0.03282929055122621,0.022427671476743474,0.03854115659515661,0.021331297712395468,0.0310947839467948,0.03130404137547559,0.03664397862221801,0.042967060927794905,0.014204159427453206,0.034913202831359395,0.03799270365772146,0.0,0.010974143591302209,0.015489933593472466,0.04469435763872882,0.0,0.014178050145672487,0.011999138272772117,0.0,0.04147246732025267,0.03431250784119952,0.03336766667687458,0.20731914932333315,0.005763210533018499,0.04868421187807446,0.052880900370992225,0.02429724793461067,0.01693452523126617,0.03420085562442713,0.008582902281363426,0.025374015963451464,0.034477537050382416,0.03576199332457933,0.02706095189366514,0.004581583358064881,0.031197759921567033,0.03223097139397909,,0.032255117133881926,
34DHPHAMT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005464246029501164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06312887890226071,0.0037299588209465683,0.0,0.0,0.0,0.005165653857938309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007533238348611361,0.0,0.010132268308336955,0.0,0.0,0.0001877464493172174,,0.002365211752777941,
34DHPHELAT1tc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
34DHPHEt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
34DHPLACOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005464246029501164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06312887890226071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001877464493172174,,0.001761886740024968,
34DHPLACOXy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037299588209465683,0.0,0.0,0.0,0.005165653857938309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007533238348611361,0.0,0.010132268308336955,0.0,0.0,0.0,,0.0006033250127529731,
34DHXMANDACOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03126847825485421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004208088514313265,0.0,0.0,0.0,0.010690870023845545,0.0,0.0,0.0,0.0,0.007808078185196162,0.0,0.0,0.0,0.0,0.0012457656279134552,,0.001110233918940151,
34DHXMANDACOXy,0.0,0.0,0.0,0.0,0.0,0.0,0.02704657089140979,0.0,0.0,0.0,0.025207939464077553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02746371845648333,0.0006509654989048705,0.020546921123471163,0.06784466257926783,0.0,0.0,0.01476291827566177,0.0,0.0,0.0,0.006226135963794381,0.0,0.009478882560774836,0.0,0.009392464965523569,0.0,0.0,0.0073161546699424705,0.00165022681878712,0.0,0.0,0.0018185554396715862,,0.00440145115152724,
34HPLFM,3.6407266398661274e-05,8.333665222070114e-05,0.00010198160757121438,3.767492874452691e-05,6.087628408436806e-05,6.786974559884644e-05,7.128036608397891e-05,3.170477390203064e-05,4.85575041184766e-05,2.5419308629605584e-05,0.00011588265439988152,2.3899568460589293e-05,4.586453320671308e-05,7.596591164245537e-06,5.466816043569399e-05,2.9194760269494697e-05,3.083238909443387e-05,1.8344324692966957e-05,7.568903478756213e-05,6.771298511267628e-05,3.32327114431246e-05,2.057025314159457e-05,0.00011346715567274321,2.4078866306154774e-05,8.649169584394911e-05,0.00011289856010638602,6.101998909097835e-05,0.00015756427802695043,0.0007626305239289865,0.00012037349262835869,1.8504699322775135e-05,5.347164423446235e-05,0.0001820088406327239,0.00022002448760461465,0.00016528559858041984,0.0,4.1034034450074616e-05,0.000631430522660167,9.101903057544656e-05,0.00010950966001295481,6.610365748123391e-06,0.00044284864524710745,0.0002711012624526435,9.050119185075465e-05,0.0002920452452010361,0.0007796094935656195,5.230356963495745e-05,0.00020681934511063057,5.1044072664703276e-05,,0.00013714559007079716,
34HPPOR,0.09115200128550885,0.051578583596888467,0.04805692035263069,0.053886479014609724,0.00732868579445298,0.04570717066459675,0.011651972939544815,0.03119238610189038,0.04156949309538557,0.033650552351370454,0.013473096714731634,0.05802345202444767,0.023304101103753444,0.013729998478247253,0.049972685218020375,0.03642786167847356,0.055951005261826864,0.007641429849303994,9.407229704668932e-05,0.053096455048788016,0.03664569411461342,0.0733039450002894,0.023616048644861984,0.0,0.0,0.04337682054188885,0.013148466729899626,0.03844111698097147,0.003238523451574477,0.015652559201435507,0.0,0.020954582075510684,0.002066356380985998,0.0007634727335024794,0.0057371839501532546,0.0,0.003991680713871735,0.005092422976067056,0.0018219231913153067,0.0,0.0,0.061425452866284105,0.0,0.04482783011382049,0.03499288269897751,0.013978107509408248,0.0689629910979089,0.03299110082342972,0.03342682183329362,,0.02550650181380681,
34HPPte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.045755739568432444,-0.04949003891607193,0.0,0.0,0.0,0.0,0.0,-0.000664907812215087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026476946341030226,-0.016227774069293835,0.0,-0.02498834540757271,0.0,0.0,0.0,0.0,0.0,-0.0034984548681649707,,-0.003519964255505486,
35CGMPtn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
3AIB_Dtm,0.005440377469544421,0.0014000673657546061,0.0008170723032839243,0.0004600781496296078,0.0007887302804957491,0.00011311493353388317,0.0007921207687935681,0.0018308003541756854,0.001819467986628677,0.0012563794143115492,0.001139300571420863,7.999048597292027e-05,0.002796034171935247,9.802251652766331e-05,0.0016750415473565335,0.003438206724409217,0.0010064233835911447,0.0013883449875522812,0.0023898994192804463,0.003273024260617299,0.00012025111003551457,0.0033290713310480304,0.0006472808767732885,0.0,0.0006035010066604229,2.8277027179505368e-05,0.00036725076882772323,5.603984316141182e-05,0.001654717108699137,0.0010850552818069154,0.000568470666992605,0.00021998170030649677,0.0005006867891028245,0.007057888759314945,0.033981261287543196,0.009640721225164219,0.0017161783035404624,0.0003442978291634553,0.0007222381323479951,0.0026874704958654324,0.0007456767400469352,9.930571001177316e-05,0.008974145834335364,0.0,4.333230498448357e-05,0.00014084761141849273,0.003631224920737379,0.01850605159838331,0.0014451936740099431,,0.0027532714601108026,
3AIBt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
3AIBt1m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
3AIBTm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
3DPHBH1,3.6407266398661274e-05,8.333665222070114e-05,0.00010198160757121438,3.767492874452691e-05,6.087628408436806e-05,6.786974559884644e-05,7.128036608397891e-05,3.170477390203064e-05,4.85575041184766e-05,2.5419308629605584e-05,0.00011588265439988152,2.3899568460589293e-05,4.586453320671308e-05,7.596591164245537e-06,5.466816043569399e-05,2.9194760269494697e-05,3.083238909443387e-05,1.8344324692966957e-05,7.568903478756213e-05,6.771298511267628e-05,3.32327114431246e-05,2.057025314159457e-05,0.00011346715567274321,2.4078866306154774e-05,0.0,0.00011289856010638602,6.101998909097835e-05,0.00015756427802695043,0.0007626305239289865,0.0,1.8504699322775135e-05,5.347164423446235e-05,0.0001820088406327239,0.00022002448760461465,0.00016528559858041984,0.0,4.1034034450074616e-05,0.000631430522660167,9.101903057544656e-05,0.00010950966001295481,6.610365748123391e-06,0.00044284864524710745,0.0002711012624526435,9.050119185075465e-05,0.0002920452452010361,0.0007796094935656195,5.230356963495745e-05,0.00020681934511063057,4.7550025373304136e-05,,0.0001332122664235568,
3DPHBH2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.649169584394911e-05,0.0,0.0,0.0,0.0,0.00012037349262835869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4940472913991775e-06,,3.933323647240354e-06,
3DSPHR,2.495937986167688e-05,0.0001611710813623862,5.983942614702679e-07,0.0013386570186526582,1.3454554020111394e-07,3.087516517255352e-05,3.8560776437953594e-05,3.5279358980912486e-05,9.377619486741294e-05,2.009304254502512e-05,5.199303607054837e-05,0.00015313300063850546,1.7559183409473853e-05,2.7967272942820904e-05,2.8090701896513584e-05,9.356858962628764e-05,0.00013877878778868367,5.615975213678525e-07,7.513639559827433e-05,9.257898977884038e-05,5.86432824814037e-05,6.003441005459105e-05,8.642939275312705e-05,0.00030416823107047466,0.00011261840710159346,1.531742207578466e-05,2.8984309292069792e-05,8.63143727660765e-07,0.0005745308539557963,0.00038430673958371806,1.1285300160422857e-06,0.0002522760361471339,2.4613386012619685e-05,0.00019613981315258494,0.0,0.0003193426141427216,3.401309885849935e-05,0.00016694513035086058,8.761657137699756e-07,0.00023690167355043147,1.8224424997895797e-05,5.582928136686567e-07,0.0019000595516188341,0.0005484347726349517,2.351839351814954e-05,0.0006587549785261705,1.8560438183456023e-05,0.0019078431220363706,0.00010959664250202664,,0.00024134110449354476,
3H3MGLTc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
3H3MGLTte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
