Reaction,BN1,BN10,BN11,BN13,BN14,BN16,BN17,BN18,BN2,BN21,BN22,BN25,BN26,BN27,BN28,BN29,BN3,BN30,BN4,BN5,BN6,BN8,BN9,BT10,BT12,BT13,BT14,BT15,BT18,BT19,BT2,BT20,BT21,BT22,BT24,BT25,BT26,BT27,BT28,BT29,BT3,BT30,BT4,BT5,BT6,BT7,BT8,BT9,Normal_Random_Mean,Cancer_Random_Mean,Normal_All_Mean,Cancer_All_Mean
ADK1m,0.0,0.0,0.0,0.0,0.00015764584951224276,0.0,0.0,0.0,0.0,0.0,0.0,7.876916364019663e-06,0.0,0.0,0.00016528643631338947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032080639800354055,0.023762717145984526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5260191400113677e-05,,0.0011900907435877528,
ADK3,0.0,0.0,0.0,0.009323535832291818,0.3530985353147682,0.0,0.023679673093888107,0.1199835650472369,0.0,0.0,0.23007288699748102,0.0,0.0,0.2945380917171408,0.2675235972445521,0.0,0.1349242157505786,0.14198990770216927,0.0,0.3137261431743514,0.06267222955859332,0.004996306261299975,0.004015256472103094,0.04233478016608165,0.07174393249934825,0.15778439098869887,0.09892055057136913,0.0982341356609166,0.0,0.17577978077958625,0.03249612146034127,0.29979860636683536,0.08230129497421684,0.17286741313626927,0.2669116846626484,0.1972029699202525,0.007158262759223369,0.22039148141824855,0.5310709286223294,0.016303272920851083,0.34585724020960634,0.0,0.3461644195821131,0.22560840998131165,0.3101210449894132,0.11724322773823172,0.047287354179725315,0.2220151802008594,0.08695186519027535,,0.13379165668874562,
ADK3m,0.0,0.0,0.0,0.00793068274363104,0.0,0.0,0.0013116496025285425,0.0,0.0,0.006430978832300814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006418934954484001,0.0,0.0,0.0,2.592853399256085e-05,0.0,0.035524629780442095,0.0,0.0,0.008140064440839473,0.0,0.061649791822287664,0.0,0.012005620033673886,0.0,0.0,0.0,0.0,0.0,0.0,0.00034743007556767833,0.0,0.0,0.0,0.0001972677222673013,0.06516222602244881,0.0011660485330562559,0.0,0.0,0.0,0.0,0.002170247963804764,,0.004528568114988797,
ADKd,0.0,0.0,0.0,0.0,0.4885371570681036,0.0,0.0,0.12010060675853271,0.0,0.0,0.30313003274925343,0.0,0.0,0.33015991771928205,0.26822894526770275,0.0,0.7187804110870493,0.4978031076326903,0.0,0.3238237895079565,0.0,0.0,0.0,0.0,0.0,0.19802995101044066,0.0,0.0,7.169642006228633e-05,0.18722823158619423,0.0,0.3789436752179523,0.0,0.32560439166563104,0.25302310449809257,0.43997820353986977,0.0,0.38037878384643264,0.5835582865159668,0.0,0.3606124748624575,0.0,0.49183473045961934,0.3374134601697793,0.3129179725216233,0.0,0.0,0.26406360623695785,0.13186711576147686,,0.16962316130997923,
ADMDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
ADNCYC,0.0,0.009195683809263723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002307764655758276,0.0,0.0,0.0,0.0,0.004160966279648063,0.0,0.021338550467297414,0.00037997666337709774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020324595850352973,0.03782496233907988,0.0,0.0,0.035139365724412834,0.011438841552018922,0.035463526549027756,0.0,0.0,0.0,0.0,0.0006354680341619896,,0.004027404032561481,
ADNINSte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
ADNK1,0.0,0.0,0.0,2.360598726493804e-05,0.0,0.0003048732487539542,0.0,0.0,0.00029355116919563983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004178714905127781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9878565678635907e-05,,9.798232699333899e-05,
ADNK1m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
ADNK3,0.0,0.0,0.0,0.0,0.040775896538970895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019589413002265375,0.03695082092447908,0.0,0.0,0.0,0.0,0.0,0.0023994355759174406,0.005928067013422741,0.0,0.0,0.0,0.0,0.0,0.0,0.024224719336070746,0.0,0.1435632862710577,0.015823715715240338,0.0043700343747992525,0.0,0.13160860780156583,0.0,0.0,0.0,0.0,0.03610426467130811,0.003498145599168976,0.0,0.004956393265306779,0.01363775463762623,0.0031242669678050268,0.004584875101460777,,0.010952943133366382,
ADNK4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024360931192221585,0.003625561737088407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047126260140143546,0.0,0.0,0.0,0.0029331766733807344,0.0,0.0,0.0,,0.0012775623338667445,
ADNt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-109.06061139924181,0.0,-125.07191192181659,0.0,0.0,,-4.804584931591805,
ADNt4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.16622102443782,0.0,83.50452283340967,0.0,0.0,,3.010478551613302,
ADNt5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.89439037480354,0.0,41.567389088406934,0.0,0.0,,1.7941063799785142,
ADNtm,0.0,0.0,0.0,-2.360598726493804e-05,0.0,0.0,0.0,0.0,-0.00029355116919563983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005477620124336123,0.0,-0.0024360931192221585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007889569938687621,0.0,0.0,-0.0001757808649753419,,-0.0003205740813447675,
ADPACDAc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
ADPACTD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
ADPCOACROT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
ADPCOAPTE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
ADPDGPDtm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
ADPGK,0.0,0.0,0.0,0.0,0.0,0.0,0.0034325933007119157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00892684393846965,0.0,0.0,0.010102041684389235,0.050737057492773956,0.0,0.29422413652433227,0.0,0.031783156377992276,0.0,0.005437834672606505,0.0,0.028730883140736,0.0,0.0,0.0,0.05741359769456412,0.0,0.0,0.04553432587948108,0.0,0.0,0.0,0.0,0.0,0.07961893178517437,0.005736422884541102,0.0,0.0023887433460353788,,0.012505472821419776,
ADPOHc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
ADPOHt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
ADPPH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
ADPRDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
ADPT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04080204148532438,0.0,0.0,0.0,0.0,0.0,0.0,0.03152301606497064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0015896289980978228,
ADPt4,-0.006871330954029735,-0.004586896583278274,-0.5375697847202029,0.0,0.0,-0.001880382576721085,0.0,-0.04325226966563746,0.0,0.0,-0.02007112978489598,-0.00026306663676054225,-398.1882415660399,-0.028173500730426237,-502.53641318496835,-499.99363545811303,-0.0059158040655964824,-0.06208802036510634,-611.1840101783512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9319854713717047,-509.53415972042995,0.0,-0.003939139637868255,0.0,-120.45951947862513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001972677222673013,0.0,0.0,0.0,0.0,0.0,0.0,-88.07877286553204,,-56.82077445200858,
ADPtx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009659671838149321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-2.1980754379447744e-05,
ADRNLPVESSEC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
ADRNt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,824.0835986261843,-14.23524609112356,70.04835960131031,0.0,532.8799705372985,0.0,0.0,413.4552175555348,948.4560628919639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.21237189756016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.94316425175485,,57.80749209055586,
ADSK,0.0,0.0031067920087816453,0.0,0.0,0.0,0.0,0.004793237253864413,0.007814953539704999,0.0014747638907943335,0.0,0.01585904912836052,0.0,0.0,0.005810407825640022,0.0,0.005392027585789436,0.0,0.005582456773785988,0.0018641864784086804,0.0006509638957277517,0.0,0.0,0.0,0.0,0.001118648901770858,0.0,0.0,0.021418099732656737,0.005496357460178753,0.0,0.0,0.008529785116306827,0.0,0.0,0.022889279078910557,0.002479220240531192,0.004219595906386159,0.015543051219552729,0.006037843005738118,0.002565150205620306,0.07014468873339968,0.004367497390269246,0.004333686107363008,0.0,0.0,0.0,0.0017606688869921828,0.008757734261246458,0.0021437822236667543,,0.005108924636452681,
ADSL1,3.297869318872343e-05,5.486040010680332e-05,0.000133435658347774,2.9922889514638524e-05,0.0003150096685625675,1.676326864856872e-05,2.562094425834658e-05,7.600097841363785e-05,1.3016632247790528e-05,1.2281886394326168e-05,0.00012060471786258472,0.00017924684727003328,0.00026768262577021455,5.316813891335135e-05,0.0004580173964320878,7.908824508169501e-05,8.251289939665367e-05,8.115949455855298e-05,1.7784768919205476e-05,0.00027838835091204494,7.47974135077592e-05,1.9527116879454497e-05,1.2453107624048461e-05,9.375501357923177e-05,2.2964121068436305e-05,0.030992959782839818,0.00040542905709591346,9.152295428655762e-05,4.65560355633582e-05,0.009094650533191346,2.5772109406995643e-05,0.0485515443840361,0.0012635700947450051,0.0003932191909808053,0.0017520850611739542,0.21597293885007968,2.970843282970825e-05,0.0008036198200002564,0.0029037368973041456,0.008263609436742909,0.00027536475524077915,0.0010716234712579654,0.0008968623993631746,0.009053323480399018,0.0010519770408334744,7.841423115204532e-05,2.5714224983300363e-05,0.00819375016885746,0.0001088252561548398,,0.008053326797280073,
ADSL2,5.5667785590069695e-05,9.26039418616198e-05,0.00022523838578049384,5.0509612015366175e-05,0.0005317339467634962,2.8296271158382408e-05,4.3247960840254346e-05,0.0001282890788532872,2.1971977146825433e-05,2.073173168288885e-05,0.00020357985492979803,0.0001913711634023943,0.00045184625516339,8.974741783471395e-05,0.0007731299137644322,0.000133500361725106,0.0001392811524016445,0.00013699661523355436,3.0020555914665688e-05,0.000469917438531055,0.00012625747036166217,3.296162614502896e-05,2.1020751828412117e-05,0.0018050147848786083,3.876326331490197e-05,0.0012944969814946228,0.0007044625198124485,0.00015449005716001117,7.858623720574751e-05,0.009363186910101979,4.3503126472092395e-05,0.0077210550189300686,0.001318349810581095,0.001006226869422995,0.0018267893619434263,0.015141706961959335,5.014761074725753e-05,0.0008755473348792029,0.014945818013991932,0.008288007619771219,0.00046481363182358543,0.00110508796229917,0.0010686896035796353,0.00926105097503573,0.0012447937642385805,0.0001028515119965847,3.3727894547931766e-05,0.012113985745411282,0.00022426816555244923,,0.002116474698251551,
ADSS,3.297869318872343e-05,5.486040010680332e-05,0.000133435658347774,2.9922889514638524e-05,0.0003150096685625675,1.676326864856872e-05,2.562094425834658e-05,7.600097841363785e-05,1.3016632247790528e-05,1.2281886394326168e-05,0.00012060471786258472,0.00017924684727003328,0.00026768262577021455,5.316813891335135e-05,0.0004580173964320878,7.908824508169501e-05,8.251289939665367e-05,8.115949455855298e-05,1.7784768919205476e-05,0.00027838835091204494,7.47974135077592e-05,1.9527116879454497e-05,1.2453107624048461e-05,9.375501357923177e-05,2.2964121068436305e-05,0.030992959782839818,0.00040542905709591346,9.152295428655762e-05,4.65560355633582e-05,0.009094650533191346,2.5772109406995643e-05,0.0485515443840361,0.0012635700947450051,0.0003932191909808053,0.0017520850611739542,0.21597293885007968,2.970843282970825e-05,0.0008036198200002564,0.0029037368973041456,0.008263609436742909,0.00027536475524077915,0.0010716234712579654,0.0008968623993631746,0.009053323480399018,0.0010519770408334744,7.841423115204532e-05,2.5714224983300363e-05,0.00819375016885746,0.0001088252561548398,,0.008053326797280073,
AG13T10g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.973713398298735e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9.154395639606057e-07,
AG13T11g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.973713398298735e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9.154395639606057e-07,
AG13T12g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.973713398298735e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9.154395639606057e-07,
AG13T13g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.973713398298735e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9.154395639606057e-07,
AG13T14g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.973713398298735e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9.154395639606057e-07,
AG13T15g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.973713398298735e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9.154395639606057e-07,
AG13T16g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003968723301407604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9.273513120162492e-06,
AG13T17g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003968723301407604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9.273513120162492e-06,
AG13T18g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003968723301407604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9.273513120162492e-06,
AG13T1g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.880477083098014e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.3517170105278184e-06,
AG13T2g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.880477083098014e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.3517170105278184e-06,
AG13T3g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.880477083098014e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.3517170105278184e-06,
AG13T4g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.973713398298735e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9.154395639606057e-07,
AG13T5g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.973713398298735e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9.154395639606057e-07,
AG13T6g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.973713398298735e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9.154395639606057e-07,
AG13T7g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.973713398298735e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9.154395639606057e-07,
AG13T8g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.973713398298735e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9.154395639606057e-07,
AG13T9g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.973713398298735e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9.154395639606057e-07,
AGDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
