Reaction,PN1,PN11,PN12,PN13,PN14,PN15,PN16,PN17,PN18,PN19,PN2,PN20,PN21,PN22,PN23,PN24,PN25,PN26,PN27,PN28,PN29,PN3,PN30,PN4,PN5,PN6,PN7,PN8,PN9,PT1,PT10,PT11,PT12,PT14,PT15,PT16,PT17,PT18,PT2,PT20,PT22,PT23,PT24,PT25,PT27,PT28,PT29,PT3,PT30,PT4,PT5,PT6,PT7,PT8,Normal_Random_Mean,Cancer_Random_Mean,Normal_All_Mean,Cancer_All_Mean
3HDH245n6p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
3HDH260p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013938359683409385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0002750015660058674,
3HDH60m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016049479627977276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005538371398814459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014580561451438582,0.0,0.0,0.0,0.0012397481297254337,0.0,0.0,0.0,0.0,0.0031917117105372188,0.00945000634240266,0.0,0.0,0.0,0.0011142172943683342,0.002028546205699417,0.0,0.00953475622352293,0.0,0.0,9.14544910634716e-05,,0.000826139542899167,
3HDH60p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
3HDH80m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016049479627977276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005538371398814459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014580561451438582,0.0,0.0,0.0,0.0012397481297254337,0.0,0.0,0.0,0.0,0.0031917117105372188,0.00945000634240266,0.0,0.0,0.0,0.0011142172943683342,0.002028546205699417,0.0,0.00953475622352293,0.0,0.0,9.14544910634716e-05,,0.000826139542899167,
3HDH80p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
3HGLUTCOAm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02978143790241191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06923868031288659,0.00246378240992182,0.0,0.0,0.0,0.0,0.0,0.0,0.0488107958631824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016636626665724727,0.0,0.0,0.0,0.0,0.001154163075175669,,0.0032078257137844166,
3HIVAcm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
3HIVActe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
3HIVActm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
3HKYNAKGAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
3HLYTCL,0.04193363231437043,0.016809441271841565,0.037717188469707064,0.03608676404349853,0.0,0.0,0.025720177144901366,0.05270837660594123,0.0,0.004767162584699798,0.03645943614235537,0.0019375935813637872,0.021246819221677055,0.0,0.006023923277909955,0.0050387559447460295,0.02770892054914323,0.04889405601181309,0.042241934161614536,0.00951633135960728,0.0,0.01833937489660111,0.023266134128392773,0.0,0.008586110348813299,0.035218738243115624,0.03506790426227063,0.047892452687646574,0.00940787288680979,0.03736796004499619,0.059269647435385917,0.04783273197466932,0.053322817020753616,0.024159220534645164,0.026614434459876577,0.02511290106584394,0.02337182726603126,0.021464113011224497,0.015707463283040145,0.057637486625828925,0.052609173940092506,0.01246987277864422,0.010858000720484472,0.03336676404150983,0.013892067579183539,0.04398055258636012,0.03656250935070358,0.013473863682444158,0.019752661733391196,0.02151744742158561,0.03818301698943791,0.01969940673669035,0.023582728519781892,0.04601265067292539,0.019053339852199515,,0.02522623771285413,
3HPCOAHYDm,0.0,0.0,0.0,0.0,0.0,0.0,0.012061897410269199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032160579448120216,0.0,0.0,0.0,0.0,0.0,0.028306744459532636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010581418657165042,0.0,0.0,0.0,0.0005292072068525394,,0.001688539211060435,
3HPPDm,0.0,0.0,0.0,0.0,0.0,0.0,0.012061897410269199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032160579448120216,0.0,0.0,0.0,0.0,0.0,0.028306744459532636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010581418657165042,0.0,0.0,0.0,0.0005292072068525394,,0.001688539211060435,
3M2OPLOXRD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
3M4HDXPAC,0.0,0.0012282370592758972,0.006330522574367673,0.0,0.0,0.0,0.0008184186399191778,0.0044197821006220946,0.0,0.0,0.0017354850540151978,0.0,0.0,0.0,0.0,0.0,0.0016900407402737976,0.0023169647361787975,0.003547734352494039,0.0,0.0,0.0015622180491503628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006497119246487089,0.0,0.0,0.0005551451398434966,0.0008148028555867767,0.0010117220170726957,0.0046356842587108255,0.005510879194280243,0.0010253300197457466,0.001304114809672083,0.002488869920792906,0.0013664308498618698,0.0,0.0,0.0026901593434590777,0.0037474671908252766,0.0033916408066922503,0.0016571483522416707,0.0009193748861961266,0.004282458353402477,0.003681131275822559,0.0028807609360435487,0.0,0.001223811963955227,0.002008749493451395,0.0009170183390472344,,0.0013811112357094862,
3M4HPGORx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
3M4HPGORy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
3M4HPORx,0.0,-52.79217091343998,658.6945450320131,0.0,0.0,0.0,33.6370569635949,317.3610320637185,0.0,0.0,-244.98176573968965,0.0,0.0,0.0,0.0,0.0,-135.26589428772317,175.9283549165889,426.26967794166757,0.0,0.0,-363.833930431593,0.0,-0.030384855915911686,0.0,0.0,0.0,0.0,0.0,3.183809812928856,0.0,0.0,513.1233667255797,-277.91551008146763,-22.938480840672778,572.2537378547368,-105.69250400041058,-237.0969167789925,-286.1011990068129,-416.48191798652806,-75.07500407247595,0.0,0.0,134.96593695799132,450.8534362238199,253.1622845426016,-102.20989007108534,-109.0633142850737,-377.1092826201738,0.2649608483940609,79.89609909451963,0.0,26.57514971548644,-232.16498169514344,35.830849426832906,,16.044845814593252,
3M4HPORy,0.0,52.79217091344031,-658.6945450320131,0.0,0.0,0.0,-33.63705696359511,-317.3610320637185,0.0,0.0,244.98176573968965,0.0,0.0,0.0,0.0,0.0,135.26589428772317,-175.9283549165889,-426.26967794166654,0.0,0.0,363.833930431593,0.0,0.030384855915911686,0.0,0.0,0.0,0.0,0.0,-3.183809812928714,0.0,0.0,-513.1233667255797,277.91551008146763,22.938480840672778,-572.2537378547368,105.69250400041162,237.0969167789925,286.1011990068129,416.48191798652806,75.07500407247566,0.0,0.0,-134.96593695799132,-450.8534362238199,-253.1622845426016,102.20989007108534,109.06331428507355,377.1092826201738,-0.2649608483938436,-79.89609909451941,0.0,-26.57514971548677,232.16498169514344,-35.830849426832906,,-16.044845814593252,
3MCPST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
3MGLUTACc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
3MGLUTACte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
3MGLUTACtm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
3MGLUTRc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
3MGLUTRte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
3MHISc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
3MHISt1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.5668714153976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,859.4696923960079,657.183706660527,633.3045895566427,0.0,0.0,0.0,647.5363962331207,0.0,0.0,0.0,0.0,687.7378948760609,589.7202275922542,0.0,0.0,586.5256640237893,0.0,731.5790416437604,0.0,-0.16181864516866104,507.62479866410183,481.2864565707703,821.1163149314739,0.0,0.0,20.50486017610879,,144.9468523728524,
3MHISt2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.80301750738633,633.3045895566415,0.0,0.0,0.0,647.5363962331207,0.0,0.0,0.004983499345242205,0.0,0.0,91.22351619579337,0.0,0.0,586.5256640237893,0.0,258.54717207537914,0.0,-0.0005334149304946628,104.5848641829369,87.62534670315027,214.76695180808974,0.0073894717684725355,0.0,0.0,,55.62086133636811,
3MHISt3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.5668714153976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,859.4696923960079,504.3806891531419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004983499345242205,0.0,687.7378948760609,498.4967113964615,0.0,0.0,0.0,0.0,473.0318695683823,0.0,-0.16128523023816604,403.0399344811649,393.6611098676207,606.3493631233841,-0.0073894717684725355,0.0,20.50486017610879,,89.32599103648475,
3MLDAt,0.0,0.012720825239706829,0.0028284126405731837,0.0,0.0,0.0,0.012546825998438814,0.05797299969530417,0.0,0.0,0.0162140909928703,0.0,0.0,0.0,0.0,0.0,0.006812684947066673,2.7242189466734298e-05,0.03286450392534066,0.0,0.0,0.01848624671241915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012392381052453633,0.0,0.0,0.0002967189782381831,0.02378274624859759,0.0033127569121699516,0.005021304189171725,0.014550046190869385,0.01909556432381581,0.001166506539057459,0.02935105315286173,0.0023222522133287135,0.0,0.0,0.02698537671753254,0.012711247462479659,0.014479273485292848,0.04040551655562325,0.0012790526438497987,0.09754020788624773,0.010172567192669435,0.02594023032041994,0.0,0.004897376552505799,0.0023777350142504183,0.006796825958404505,,0.009137406827228613,
3MOBt2im,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.039700824328126674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0770738687834017,0.0,0.0,0.0,0.0,-0.014499776661604607,-0.03947982699395392,0.0,-0.015553027299626735,0.0,-0.02105521147484638,0.0,0.0,0.0,,-0.003850911276019108,
3MOBte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.039700824328126674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0770738687834017,0.0,0.0,0.0,0.0,-0.014499776661604607,-0.03947982699395392,0.0,-0.015553027299626735,0.0,-0.02105521147484638,0.0,0.0,0.0,,-0.003850911276019108,
3MOPt2im,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.033422977497679106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07912708760863589,0.0,-0.10120349261409613,0.0,0.0,-0.010389057375770666,0.0,0.0,-0.026298810863271883,0.0,-0.016949648624983254,0.0,0.0,0.0,,-0.0049281096644515025,
3MOPte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.033422977497679106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07912708760863589,0.0,-0.10120349261409613,0.0,0.0,-0.010389057375770666,0.0,0.0,-0.026298810863271883,0.0,-0.016949648624983254,0.0,0.0,0.0,,-0.0049281096644515025,
3MOX4HOXMte,0.0,4.900072383451177e-05,0.00015736219524346005,0.0,0.0,0.0,0.0067254098043541145,0.014152396230007419,0.0,0.0,0.0015237339625729213,0.0,0.0,0.0,0.0,0.0,0.0,2.001941139758257e-05,0.005776245394936346,0.0,0.0,0.0018123314936681824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002391246282169023,0.0,0.0,0.0007834603721942191,0.003120089870648577,0.0006005441151903338,0.00354240864451373,0.003984481084577677,0.002564207713628049,0.0,0.033847780403110365,0.0,0.0,0.0,0.0032855476907241252,0.0,0.004827771270104888,0.0006922597697335789,0.0,0.0028096958075884927,0.0,0.012705103605669942,0.0,5.5196853206803465e-05,0.0,0.0012965282354048127,,0.0019835030135062328,
3MOX4HOXPGALDOX,0.0,0.0,0.00015736219524346005,0.0,0.0,0.0,0.0029798755539684825,0.006437068365349256,0.0,0.0,9.501702258076669e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.7825021411696173e-05,0.0028269601385812813,0.0,0.0,0.00048218405250207786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002391246282169023,0.0,0.0,0.00024643420776964537,0.002554591552191819,0.0,0.0010062467731165707,0.0014815427451561325,0.0020959546333975364,0.0,0.029541949755384263,0.0,0.0,0.0,0.0007413687994245635,0.0,0.004827771270104888,0.0,0.0,0.0011743913192085482,0.0,0.0036581551229668864,0.0,5.5196853206803465e-05,0.0,0.0005586557451164585,,0.0011583166015919277,
3MOX4HOXPGALDOXy,0.0,4.900072383451177e-05,0.0,0.0,0.0,0.0,0.0037455342503855287,0.007715327864658058,0.0,0.0,0.0014287169399921547,0.0,0.0,0.0,0.0,0.0,0.0,2.194389985886311e-06,0.002949285256354961,0.0,0.0,0.001330147441165997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005370261644245737,0.0005654983184566433,0.0006005441151903338,0.002536161871397159,0.0025029383394215444,0.00046825308023051257,0.0,0.004305830647726098,0.0,0.0,0.0,0.0025441788912995617,0.0,0.0,0.0006922597697335789,0.0,0.0016353044883799447,0.0,0.009046948482702948,0.0,0.0,0.0,0.0007378724902882415,,0.0008251864119143054,
3MOXTYROX,0.0,0.0012282370592758972,0.006330522574367673,0.0,0.0,0.0,0.0008184186399191778,0.0044197821006220946,0.0,0.0,0.0017354850540151978,0.0,0.0,0.0,0.0,0.0,0.0016900407402737976,0.0023169647361787975,0.003547734352494039,0.0,0.0,0.0015622180491503628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006497119246487089,0.0,0.0,0.0005551451398434966,0.0008148028555867767,0.0010117220170726957,0.0046356842587108255,0.005510879194280243,0.0010253300197457466,0.001304114809672083,0.002488869920792906,0.0013664308498618698,0.0,0.0,0.0026901593434590777,0.0037474671908252766,0.0033916408066922503,0.0016571483522416707,0.0009193748861961266,0.004282458353402477,0.003681131275822559,0.0028807609360435487,0.0,0.001223811963955227,0.002008749493451395,0.0009170183390472344,,0.0013811112357094862,
3MTPte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
3OAR100,0.002785135074632091,0.013223294781338366,0.003639566130623425,0.00179960267813454,0.012043774322839366,0.009005877839428888,0.003621362404626716,0.008215144960994611,0.002272048531678102,0.002304238813638972,0.007443801671410571,0.0015073025487441773,0.0014727645475023673,0.003238211285750372,0.003104094420909899,0.0018709357908820805,0.00042125149606399553,0.0013131163039581844,0.008212127028109546,0.005188075995982533,0.004913463398609959,0.004432790994083932,0.0015145693133622213,0.007804151219699073,0.0021026314742039623,0.0020970011124597384,0.007393832072621375,0.004866682954651614,0.004957758366229995,0.00018967247647827588,0.005113170585777858,0.0019296939435323995,0.0015684164108280827,0.002868218983162744,0.016913532017004664,0.00474219884827384,0.005252802107530788,0.002620799782869209,0.0021587689555192303,0.004930800737075514,0.0017698974957088551,0.005790667193842869,0.00851225168407963,0.005409212997452997,0.011860508817723627,0.0007045217793775911,0.002085481697555801,0.0012699179557890937,0.0035934218461798947,0.004780092795226697,0.006579028826130266,0.013641441449555928,0.0028296946744113074,0.005204744861882687,0.004632931187519905,,0.004911528522218263,
3OAR120,0.002785135074632091,0.013223294781338366,0.003639566130623425,0.00179960267813454,0.012043774322839366,0.009005877839428888,0.003621362404626716,0.008215144960994611,0.002272048531678102,0.002304238813638972,0.007443801671410571,0.0015073025487441773,0.0014727645475023673,0.003238211285750372,0.003104094420909899,0.0018709357908820805,0.00042125149606399553,0.0013131163039581844,0.008212127028109546,0.005188075995982533,0.004913463398609959,0.004432790994083932,0.0015145693133622213,0.007804151219699073,0.0021026314742039623,0.0020970011124597384,0.007393832072621375,0.004866682954651614,0.004957758366229995,0.00018967247647827588,0.005113170585777858,0.0019296939435323995,0.0015684164108280827,0.002868218983162744,0.016913532017004664,0.00474219884827384,0.005252802107530788,0.002620799782869209,0.0021587689555192303,0.004930800737075514,0.0017698974957088551,0.005790667193842869,0.00851225168407963,0.005409212997452997,0.011860508817723627,0.0007045217793775911,0.002085481697555801,0.0012699179557890937,0.0035934218461798947,0.004780092795226697,0.006579028826130266,0.013641441449555928,0.0028296946744113074,0.005204744861882687,0.004632931187519905,,0.004911528522218263,
3OAR140,0.002785135074632091,0.013223294781338366,0.003639566130623425,0.00179960267813454,0.012043774322839366,0.009005877839428888,0.003621362404626716,0.008215144960994611,0.002272048531678102,0.002304238813638972,0.007443801671410571,0.0015073025487441773,0.0014727645475023673,0.003238211285750372,0.003104094420909899,0.0018709357908820805,0.00042125149606399553,0.0013131163039581844,0.008212127028109546,0.005188075995982533,0.004913463398609959,0.004432790994083932,0.0015145693133622213,0.007804151219699073,0.0021026314742039623,0.0020970011124597384,0.007393832072621375,0.004866682954651614,0.004957758366229995,0.00018967247647827588,0.005113170585777858,0.0019296939435323995,0.0015684164108280827,0.002868218983162744,0.016913532017004664,0.00474219884827384,0.005252802107530788,0.002620799782869209,0.0021587689555192303,0.004930800737075514,0.0017698974957088551,0.005790667193842869,0.00851225168407963,0.005409212997452997,0.011860508817723627,0.0007045217793775911,0.002085481697555801,0.0012699179557890937,0.0035934218461798947,0.004780092795226697,0.006579028826130266,0.013641441449555928,0.0028296946744113074,0.005204744861882687,0.004632931187519905,,0.004911528522218263,
3OAR160,0.002785135074632091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014727645475023673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009029564483500731,0.0,0.0,0.0,0.0,0.0010425340299291751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009844744778075489,0.0,0.0,0.0,0.0,0.0,0.0,0.0002266553659960373,,0.00012967511143252358,
3OAR180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
