Reaction,TN11,TN12,TN13,TN15,TN16,TN18,TN21,TN24,TN25,TN26,TN28,TN29,TN3,TN30,TN4,TN5,TN6,TN7,TN8,TT10,TT11,TT12,TT13,TT14,TT16,TT17,TT18,TT19,TT24,TT25,TT28,TT29,TT3,TT30,TT4,TT5,TT6,TT7,TT8,TT9,Normal_Random_Mean,Cancer_Random_Mean,Normal_All_Mean,Cancer_All_Mean
ARTFR32,0.0005396556724235497,0.0,0.0,0.0,0.0,0.001873492790460242,0.00019480317612283947,0.0,0.0023974928089976933,0.00023669553119043637,0.0,0.0,0.0,0.0,0.0,0.00023197288782672159,0.0,0.0,0.0001302625556434238,0.0,0.0,0.0045408769873491045,0.0,0.0,0.0,0.0,0.00019366511139739064,0.0,0.0,0.00032134306823559467,0.0,0.00042075860636702335,0.0,0.0,0.0006838883792308482,0.0013730114809220163,0.0001547308218987323,0.0,0.0044506456418148,0.0,0.00045739515272307326,,0.00045174589963026187,
ARTFR33,0.0005473033674042857,0.001994339114751822,0.00033006804325763054,0.0,0.0,0.0010204772661304782,0.00028351050745301966,0.0,0.0013939385697918228,0.00019765073553730834,0.0015608711634270348,0.0,0.0,0.0,0.0,0.00019062102012574428,0.0,0.0006896386064964101,0.00011698352219954305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006386311629728312,0.0,0.0,0.0,0.0,0.0,0.0,0.0001902991022685207,0.0,0.0,0.0,0.0002305874499111879,,0.00023404896092994504,
ARTFR41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025502083108361256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005959546044440869,,0.0006539889472093849,
ARTFR42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003249827697740474,0.0,0.0,0.0,0.0,0.0,0.0,0.000347442381689224,0.0,0.00010533051631463036,0.0,0.0,0.0,0.0002349009954665429,0.0,0.0,0.0,0.0006836885496834256,0.004346662539533488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008252433031837957,0.0,0.0,0.0,0.000955382952584762,0.0,0.0,0.00018973885369988206,,0.0001979133788197227,
ARTFR43,0.0,0.0,0.0,0.000270029847934894,0.003217540803238619,0.0,0.0,0.0002765679976054411,0.0,0.0,0.0,0.0006767393554852016,0.0004445628659863439,0.00037160330089438257,0.0003115463950227547,0.0,0.0,0.0,0.0,0.0,0.00015454429655763452,0.0,0.00033623980618893045,0.0,0.0,0.0,0.0,0.0,0.0006368957192626129,0.0,0.0,0.0,9.738507103319838e-05,0.0014673406366907703,0.0,0.0,0.0,0.0,0.0,0.0,0.00021401687330432946,,0.00020565211558581107,
ARTFR45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00040283499250468827,0.0,0.0,0.00023477306575586348,0.001050607630086862,0.0,0.0,0.0,0.0,0.0008319353164819341,0.0,0.0,0.0,0.00023165323670024086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.626785401907709e-05,,7.225129536412717e-05,
ARTFR52,0.002024219685357589,0.00029160400177746603,0.001906774723995387,0.001168635212786561,0.0003191739352700806,0.0003484343923499857,0.0008417170741579267,0.001097721510477913,0.0002761788350347604,0.0006754595044088041,0.0004298575492391639,0.00015593796458802527,0.001063317859144643,0.0012584691758490976,0.0012098804704319575,0.0006934802480587288,0.0006663233857069596,0.0014733440984877656,0.0026184731363253196,0.00044071197547396966,0.0008876199236107755,0.0005391443033581346,0.0013992290626571723,0.0002801805594654931,0.0017962644255289488,0.0,0.0012114140119703523,0.0009069985689972615,0.0012420000251633437,0.0007871122067273196,0.0,0.0,0.0006187258172008152,0.0002018633753294466,0.0008412805782308056,0.0012718763705256528,0.0011076363371260213,0.0010907477907355818,0.0,0.0009288157722075721,0.0008547356454388089,,0.0008530756619926246,
ARTFR54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
ARTFR56,0.0002762286982560265,0.00020136185434559966,0.0001571788280793144,0.00010676015866481158,0.00012340791709671665,0.0002879655062010108,0.00020564471888560363,0.00016572015055826627,0.0002718113073369388,8.38941764792735e-05,0.0009749472622909726,7.030268032487196e-05,7.605716912386435e-05,0.00017882191216782276,0.0001189480812940345,6.485043878569656e-05,0.0,0.0002590065782419069,5.673012172131789e-05,0.0,7.977870561558532e-05,0.0,0.00019204040001164976,0.0,0.0,0.0,0.0,0.0,0.000153526880194687,9.770128524035723e-05,0.0,0.0,0.0,0.0002130135168879737,0.0,0.0,8.121392700442176e-05,0.0,0.0,0.0,0.00011131179185121706,,0.00011409884308828978,
ARTPLM1,0.005991891574201457,0.0035910309793451855,0.005270005981420508,0.0037678762198080514,0.006083873960346375,0.004668001829077878,0.002352977350203674,0.0032200693515205708,0.006933602026744908,0.001962709781436827,0.0043420332023473155,0.0015194049448825078,0.002641364416297897,0.003918507153365218,0.003636694989305742,0.0020590069044785497,0.002261915808271009,0.0052892682933013855,0.008924199830294945,0.0021395830105115144,0.003593722328210689,0.006992604974041991,0.004868915630642118,0.0036526856723616765,0.005831161049980817,0.032749932129389904,0.004110846878400282,0.0016940996086540522,0.006563555787709325,0.0029194215600749775,0.009545318343625092,0.0,0.0024497464524207177,0.004083843388875121,0.0029803130573015186,0.0038105413542619134,0.0036916101841282614,0.003677773118802294,0.019517086485194055,0.003438197117386787,0.005124332038870164,,0.0051677919711096264,
ARTPLM1m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
ARTPLM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
ARTPLM3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003723691730639621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.831831426937646e-05,,9.364896330611324e-05,
RTOT_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
RTOT_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018618458653198106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.415915713468823e-05,,4.682448165305657e-05,
RTOT1,0.01077385072718538,0.0037255807233941606,0.00918107485360836,0.005722715728211441,0.004643661879479225,0.005064503537752359,0.004820793188670121,0.005908909056752135,0.005477124435397557,0.003628817932853257,0.00665870446393902,0.0015204349122596075,0.0053072082334295195,0.006456832225210379,0.006286160522292109,0.0036307222904654727,0.0030073290142433305,0.007955837235415757,0.011870715715561008,0.0033380373664655826,0.004503327265973401,0.006332023691122224,0.007909684109727054,0.004902916652965782,0.008456884342662532,0.0038033297220917478,0.005469393274843408,0.003968118739363058,0.009440151552813419,0.004625547855080064,0.009545318343625092,0.002009975661308814,0.003602923715858697,0.0036347105235648627,0.004279004861587027,0.006765844166856455,0.005432058903088673,0.00560798166797996,0.016331903740623627,0.004063569003408461,0.005907289427991845,,0.005890239305815408,
RTOT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006407668104355374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.561256839348915e-05,,1.611496113507398e-05,
RTOT3,0.0012228289198063281,0.0022436315040957997,0.0003713265486648343,0.0,0.0,0.0032557163136646577,0.0005381028940228556,0.0,0.004265360301138311,0.0004886395500688888,0.0017559800588553872,0.0,0.0,0.0,0.0,0.0004754181464466179,0.0,0.0007758434323084886,0.0002781518375733283,0.0,0.0,0.0051084866107677426,0.0,0.0,0.0,0.0,0.0002178732503220921,0.0,0.0,0.0010799710101095622,0.0,0.0004733534321628876,0.0,0.0,0.0007693744266348085,0.001544637916037255,0.000388158664688226,0.0,0.0050069763470416495,0.0,0.0007739804279636265,,0.0007715192181303017,
RTOT4,0.0,0.0,0.0,0.0003037835789266906,0.0036197334036434598,0.0,0.0,0.0006767446133020046,0.0,0.0,0.0,0.0007613317749208328,0.0005001332242346762,0.0004180537135062195,0.0007413623738010311,0.0,0.00011849683085395933,0.0,0.0,0.0006042524887570324,0.0004381259535273766,0.0,0.0007304293805963419,0.0015759114451303967,0.0007691496183939221,0.030392078465336373,0.0,0.0,0.001964410658893446,0.0,0.0,0.0,0.0004570380599626976,0.002579156932359,0.0,0.0,0.0,0.001074805821657871,0.0,0.0,0.0011495815783525067,,0.0012163770714619163,
RTOT5,0.0037037000360902687,0.0007758992844069005,0.0033342771686115944,0.0020591724587754965,0.00070376952045905,0.000998154146870508,0.0016762573238353312,0.0020323776803640747,0.0008565075679369463,0.001223462959383184,0.0021609394109502614,0.00035885321294291706,0.0018419772747958502,0.0023132452790067,0.0021444778863929552,0.0012241810612739624,0.0010827755017738282,0.002782694027405684,0.00434011402911079,0.0007161569601452654,0.001562050434291038,0.0008761094929569416,0.002561807826835502,0.0004552934091314003,0.0029189296914846376,0.0,0.0019685477694519468,0.0014738726746205107,0.002248540361182688,0.0014256092637923389,0.0,0.0,0.0010054294529513517,0.0006475482602423817,0.0013670809396251111,0.0020667991021041322,0.0019217299383365418,0.001772465159945293,0.0,0.0015093256298373981,0.001555913111615014,,0.0015573962153705462,
EX_Rtotal2(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
EX_Rtotal3(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
RTOTAL2t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
RTOTAL3t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
RTOTAL2FATPc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
RTOTAL3FATPc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
R_group_phosphotase_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
R_group_phosphotase_1,0.34372303593762543,0.24152650715144802,0.33631154091229326,0.12243816644470122,0.1737817302333092,0.21983163098605338,0.2961132991574209,0.0721252558561746,0.2287572884756806,0.059430234346591226,0.3143113524609345,0.007535101299748329,0.1078495901421235,0.16514188527008666,0.0,0.2758125704809526,0.0,0.18321453213642605,0.0,1.008424413027195,0.13283222447428886,3.1291603801558736,0.46361117326119516,0.8189199226111926,0.09030121264548018,0.13362413788862532,0.30664827895103103,0.011878520725593101,0.6535777537150727,0.15872132660076835,0.0,0.35408507993563715,0.3241511240522309,0.1759391523129474,0.5036907193620761,0.7678353731513828,0.1897388901551327,0.4946710388343513,0.07245635223792117,0.178799378334723,0.3428792347621424,,0.33757419939303207,
R_group_phosphotase_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
biomass_reaction,0.013393268600722291,0.0038655593422551094,0.008937679488130918,0.003950379599567127,0.0034626744228670424,0.006622613750855469,0.007267643100397901,0.007622102417334729,0.0020195653452092623,0.004919159352371932,0.00915740381890345,0.0009516869980479015,0.007447980064928789,0.00595760931024814,0.007327132161007019,0.004511991123997459,0.0008605012525090696,0.006330554492622939,0.0029468026182180415,0.003290974237412812,0.004485096345403829,0.006431614313049202,0.007802670391714285,0.0030084716102452857,0.005585416970438645,0.0020113661257806516,0.0015821537457103743,0.005582016314878761,0.01026980166540589,0.006649704870479489,0.0,0.003437401813367277,0.002688089699307997,0.004181999847295949,0.00558704948475516,0.011216864213535767,0.005428067748111154,0.007805033679597363,0.0018238596012443778,0.0024352463543120635,0.0053378428014974255,,0.005324085149218767,
biomass_reaction_no_nucleotides,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
biomass_reaction_old,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
DNAdeg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
DNAsyn,0.013393268600722291,0.0038655593422551094,0.008937679488130918,0.003950379599567127,0.0034626744228670424,0.006622613750855469,0.007267643100397901,0.007622102417334729,0.0020195653452092623,0.004919159352371932,0.00915740381890345,0.0009516869980479015,0.007447980064928789,0.00595760931024814,0.007327132161007019,0.004511991123997459,0.0008605012525090696,0.006330554492622939,0.0029468026182180415,0.003290974237412812,0.004485096345403829,0.006431614313049202,0.007802670391714285,0.0030084716102452857,0.005585416970438645,0.0020113661257806516,0.0015821537457103743,0.005582016314878761,0.01026980166540589,0.006649704870479489,0.0,0.003437401813367277,0.002688089699307997,0.004181999847295949,0.00558704948475516,0.011216864213535767,0.005428067748111154,0.007805033679597363,0.0018238596012443778,0.0024352463543120635,0.0053378428014974255,,0.005324085149218767,
PROTsyn,0.013393268600722291,0.0038655593422551094,0.008937679488130918,0.003950379599567127,0.0034626744228670424,0.006622613750855469,0.007267643100397901,0.007622102417334729,0.0020195653452092623,0.004919159352371932,0.00915740381890345,0.0009516869980479015,0.007447980064928789,0.00595760931024814,0.007327132161007019,0.004511991123997459,0.0008605012525090696,0.006330554492622939,0.0029468026182180415,0.003290974237412812,0.004485096345403829,0.006431614313049202,0.007802670391714285,0.0030084716102452857,0.005585416970438645,0.0020113661257806516,0.0015821537457103743,0.005582016314878761,0.01026980166540589,0.006649704870479489,0.0,0.003437401813367277,0.002688089699307997,0.004181999847295949,0.00558704948475516,0.011216864213535767,0.005428067748111154,0.007805033679597363,0.0018238596012443778,0.0024352463543120635,0.0053378428014974255,,0.005324085149218767,
RNAdeg,188.11862515561037,156.53599165883784,0.0,190.22412682111306,112.36012789202016,88.73286607250056,394.8921347613271,182.29441305010607,205.1803278694554,213.4723371563132,128.8126484282092,195.10466625154731,0.0,342.2330251550432,245.6871399821917,185.40566184771524,523.2819048855357,0.0,397.4497063659252,377.36014070671445,180.94722301444884,340.1309246755225,127.2626235890675,258.6878144109179,0.0,235.706523624351,399.52843810616764,317.06795257724735,324.89329207431825,414.8676015120084,0.0,0.0,0.0,0.0,0.0,261.5879716560014,343.3912222893254,221.95272959994435,482.5386770551628,226.16678760873566,207.47383050199443,,204.32800424690788,
RNAsyn,188.1320184242112,156.53985721818032,0.008937679488130918,190.22807720071273,112.36359056644272,88.73948868625136,394.8994024044275,182.3020351525235,205.18234743480016,213.47725631566553,128.82180583202853,195.10561793854507,0.007447980064928789,342.2389827643531,245.69446711435248,185.41017383883903,523.2827653867893,0.006330554492622939,397.4526531685444,377.3634316809519,180.95170811079456,340.13735628983653,127.27042625945951,258.69082288252855,0.005585416970438645,235.70853499047683,399.5300202599138,317.0735345935621,324.9035618759835,414.8742512168781,0.0,0.003437401813367277,0.002688089699307997,0.004181999847295949,0.00558704948475516,261.59918852021485,343.39665035707367,221.96053463362503,482.540500914763,226.16922285508986,207.47916834479628,,204.33332833205702,
DAGK_hs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
DM_oglcnc_ser_thr[g],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
ACITLn,0.0,0.0,0.0,0.0,0.0,0.0,0.0002618361197482904,0.0,0.0,0.0,0.0011018430651438306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003753608805746018,0.0,0.0006823526541631641,0.0,0.024946913941619096,0.0,0.0015155369053627204,0.0015563983604354654,0.0010242390819392472,0.006286284382304161,0.0,0.00018384284576884177,0.004413418200685328,0.0015309489364295353,0.0,0.0,0.0,0.0,0.0,0.0011150320504609206,,0.0011771860335407056,
LYStn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000681307846302931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008337938518143418,0.0003561442109707814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002295955699760599,,0.0002380279633181327,
ARGtn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
CITtn,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002618361197482904,0.0,0.0,0.0,-0.0011018430651438306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003753608805746018,0.0,-0.0006823526541631641,0.0,-0.024946913941619096,0.0,-0.0015155369053627204,-0.0015563983604354654,-0.0010242390819392472,-0.006286284382304161,0.0,-0.00018384284576884177,-0.004413418200685328,-0.0015309489364295353,0.0,0.0,0.0,0.0,0.0,-0.0011150320504609206,,-0.0011771860335407056,
OAAtn,0.0,0.0,0.0,0.0,0.0,0.0,0.0002618361197482904,0.0,0.0,0.0,0.0011018430651438306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003753608805746018,0.0,0.0006823526541631641,0.0,0.024946913941619096,0.0,0.0015155369053627204,0.0015563983604354654,0.0010242390819392472,0.006286284382304161,0.0,0.00018384284576884177,0.004413418200685328,0.0015309489364295353,0.0,0.0,0.0,0.0,0.0,0.0011150320504609206,,0.0011771860335407056,
ADPtn,0.0,0.0,0.0,0.0,0.0,0.0,0.0002618361197482904,0.0,0.0,0.0,0.0011018430651438306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003753608805746018,0.0,0.0006823526541631641,0.0,0.024946913941619096,0.0,0.0015155369053627204,0.0015563983604354654,0.0010242390819392472,0.006286284382304161,0.0,0.00018384284576884177,0.004413418200685328,0.0015309489364295353,0.0,0.0,0.0,0.0,0.0,0.0011150320504609206,,0.0011771860335407056,
peparg_synthesis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
peplys_synthesis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000681307846302931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008337938518143418,0.0003561442109707814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002295955699760599,,0.0002380279633181327,
H3R2_synthesis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
H3R2MET_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
H3R2MET_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
H3R2MET_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
H3R2DMET_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
H3R2DMET_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
H3R2DMET_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
H3R2CIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
H3K4_synthesis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
H3K4MET_1,0.0,0.0,0.0,0.0,0.0,0.0,0.025261649135657236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01965883678991255,0.0,0.0,0.0,0.0,0.0,0.001003566716995325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005954583795306163,0.001336221881544261,,0.0012894748622059929,
H3K4MET_2,0.0,0.0,0.0,0.0,0.0,0.0,0.00933650692574142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0185279186902852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010946583498690562,0.0009391778023215571,,0.0009785547223399125,
