Reaction,KN1,KN10,KN11,KN12,KN13,KN14,KN15,KN16,KN17,KN18,KN19,KN2,KN21,KN22,KN23,KN24,KN25,KN26,KN27,KN28,KN3,KN30,KN4,KN5,KN6,KN7,KN8,KN9,KT1,KT11,KT15,KT16,KT17,KT19,KT2,KT20,KT21,KT22,KT23,KT26,KT27,KT28,KT29,KT30,KT4,KT6,KT7,KT8,KT9,Normal_Random_Mean,Cancer_Random_Mean,Normal_All_Mean,Cancer_All_Mean
2HBBUTte,-266.65389873726906,449.68137576567005,-787.7536636595597,-459.60670139762163,-381.4187413549269,-1305.38664296987,-489.8824974673935,-222.66005625213606,698.9223252036821,-428.64029543061224,2.2216790479815365,-344.69567401213016,445.2953053659325,349.8202924556735,109.76922157663657,461.3019086689545,-1133.8349745494118,294.92148981415244,0.0,495.4690676860589,-731.5304066822193,-903.1195595468611,-9.118812602646345,542.9231207704669,-627.1074936139023,99.52947903207468,788.176283120428,-549.0343856410258,-413.76816743982386,-442.19084320512695,-927.9224258260082,-701.1003853691186,-174.98506828422452,607.9754042234782,488.26469962671,-362.20017838351595,-1340.2680438042066,-699.2941558084876,660.7766001568102,-189.9955576486582,687.4500695187277,-190.59432583932312,418.80835832483194,-427.3084498496777,-360.4849549621192,94.57162312409099,-286.45231361317076,324.67028490147845,-187.05768381677467,-123.99961854172712,,-130.36687943738002,
2HBFORte,-547.9378395465374,-360.31112445002407,849.049403801114,768.3578891023046,505.8211452707483,-627.9729563503568,78.25519982650958,-452.8877765366579,-914.0198333175583,208.17262074083587,-628.4568484515638,651.447517875814,232.23807615170364,-303.3337090599229,45.58895684844381,600.2381192145062,830.6805710888653,30.76020627430906,0.0,-511.97797154972585,-611.4944541787105,629.6958853453042,-207.00583696128191,-30.12459399353047,-259.2396057457262,-325.6769569070312,-315.22499169062667,189.3789774007639,781.8960231411108,-147.02997317068775,-333.1053381273885,-861.4467533913611,376.504672937598,453.7763296482601,405.9428652560559,-639.6488017641713,-217.60033705880238,-401.38920249607355,98.43079320503767,218.5388917421294,-94.3570424703741,-207.15049823423357,-162.89345342110408,-583.8118880561465,984.6851954000041,130.09261019645092,-24.515626411098538,-132.8596413718197,1027.965224820372,-30.30910801700751,,-1.8538903698782832,
2HBLACte,-1050.4830397499181,936.9485373746804,416.5636853636809,-601.3699226216818,-890.3687672076737,1191.052404718387,758.3951480143959,694.2562714397756,250.53611597566464,-178.0748811210049,457.6221542243083,268.5074310689686,289.2642161694261,551.2493745349783,-374.0036466573344,712.5336114153424,727.6265736583059,328.6769647727634,0.0,-310.69038435922374,-232.60207620047964,-772.2047595494903,-404.25708387159295,-543.6631842142084,171.30287803440464,195.952025881752,313.0247219488149,-430.44615230367685,-342.77177429333165,38.81312925952854,-225.1276079761527,937.9044129215313,-31.117721570237574,-546.2998362411812,-700.8443571441832,-656.140454701144,-551.8616951764375,991.0068534293412,45.78008170659198,-151.7115427365399,-424.8342287241547,563.0776193018337,831.1232957501567,609.9826197853572,-166.1844134661454,-536.4433122196577,36.658477224407804,226.47400691499485,304.69061999145305,173.81195357908183,,49.2830270588987,
2HBO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
2HBPPAte,695.351872600993,-540.1355190590531,-423.3685549517348,132.1011501031305,-18.08515701125143,100.8145051409349,166.2399332212338,-739.6081467876827,-23.228347269702432,618.2025059581762,-45.931974959412464,-387.39738542174564,105.70554800083961,-836.1797350583956,-552.9037300809077,338.8765115161867,78.71684386672213,306.0776629489777,0.0,642.9064669055148,854.6442864946903,793.151077382607,-530.7050366581136,178.20729411629281,-363.9774353900562,-433.4026607598985,-105.8884336650481,285.4868573612891,408.22149171240716,36.0019798696724,653.0380159338596,324.7962598325599,-543.6192072600076,-1032.4053188457183,381.47456908432963,396.29445135716804,1050.639694107301,-424.97542346219603,338.7582469954235,-264.52731234474254,-954.1249964646951,-305.4850705593619,-496.1726685249766,-28.03723767889705,-644.8162809020337,106.21658728867693,125.74405320138919,-268.26807027239255,-556.5786320248968,37.76817899999706,,-20.461398595250824,
2HBPYRte,731.3572311769908,-343.19173650470697,-378.9451470860254,-180.4980225090893,-236.94192922955352,53.22577039122231,402.8296065763092,457.7723749132052,585.9170618064949,383.1155291364987,841.6147284737758,-718.0731623907076,223.7729820935761,-1432.28318360012,478.22755473445903,-1038.91385543844,10.174140658180544,-431.588499705403,0.0,413.5598948269483,289.42585379654184,537.6241048209877,729.4023521389231,20.625476392766164,328.3765109652735,-363.19635888308585,22.498217715235047,296.5890797063996,95.05790601840192,-831.1682280861261,384.30129840755694,175.19450728883677,-513.3182855485395,555.119182216641,-185.44486950680954,817.0885967383449,264.6370079582277,477.08574620273305,-280.6242235018532,74.37238203355027,92.88453676252576,715.2882471611006,-289.19352575672156,-52.03666634321474,4.9935273508806,438.8014891202558,-65.04472075007251,314.8456042193806,-448.51231864720575,15.667074291608513,,72.73585351816962,
2HBRETNte,162.96719688000087,-595.8152801868117,-623.3542124195033,-416.8538087012323,-141.41359838224946,600.4074418356757,-214.24300009563586,359.1137832315618,-84.82173455043724,-44.42470559418095,77.57220051481008,-170.48592502507978,-911.1894066471405,129.4690025607692,-872.753691012443,-878.8566851868721,-34.177108194779635,-327.6983771544825,0.0,-249.16543258383774,995.0595925971598,108.32513941876583,833.4070219816484,364.87240831445,-413.80344269595804,331.3056942238251,-421.6088085573708,486.2444863931467,-270.5016184240595,792.1524393163091,-116.55740023334921,412.1289913427874,-72.1008482754483,-243.63494148076498,-377.3570704571265,-329.7508029433708,239.59574430019072,123.79779043432015,-238.88257508473205,108.39795704661239,616.1874644543493,-9.738877299848932,-694.1310513538547,434.4655124491632,-341.94290432267,14.186988745907787,833.8692259724683,-142.61398629723797,587.8685672473331,-157.5556223749072,,-11.322903722725131,
2HBt2,73.91460688376445,0.0,0.0,-345.5747443899163,223.48421634964706,0.0,0.0,0.0,0.0,0.0,-19.580187082111706,0.0,27.274202563874177,0.0,-963.8678689996677,-94.34538571461066,-151.7864328067114,0.0,0.0,0.0,-93.00953412729936,0.0,0.0,0.0,0.0,-224.96430294892923,0.0,0.0,-405.7995667366061,0.0,0.0,0.0,0.0,0.0,0.0,-292.787492002398,-822.9426942674754,0.0,0.0,0.0,546.9622717163493,0.0,0.0,0.0,0.0,0.0,-211.06205812436244,0.0,265.95323797603083,-53.77807991395209,,-46.975786729458406,
2HIVc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
2HIVte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
2HYOXPLCte,0.030335731549701712,0.013748275764519405,0.0,0.0,0.015202479874666667,0.01603068240438062,0.007888175572085734,0.0,0.0,0.0,0.026155514721364518,0.0,0.0038480957888192297,0.03737345607905584,0.01741252993741071,0.01240642074159039,0.0,0.0,0.0,0.0,0.020550992441256515,0.018453906836494855,0.0015507477667748373,0.0,0.007757440569758852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014201267088693724,0.0,0.0,0.0,0.0,0.0076896887123012285,0.0,0.0,0.0,0.0,0.0,0.008692067148273386,,0.004604029163552451,
2M3HBUc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
2M3HBUte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
2M3HBUtm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
2M3HVACc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
2M3HVACte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
2M3OVACm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
2M3OVACtm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
2M3OVCOAm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
2MCITt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038013952123318396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06448276610351072,0.0,,0.0014971180098884128,
2OBUTt2m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
2OBUTtm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04201127101071621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0010057082355748243,
2OXOADPTm,0.003935071592104561,0.032449249494340325,0.0,0.0,0.014191312748104852,0.0042045886078989955,0.008498924217998954,0.0006051892905492095,0.00018049977849599475,0.0022084454765187588,0.01445276335127107,0.0,0.00010194070940810217,0.0005602779795587224,0.011676875538508871,4.6648391671171026e-05,0.000722629831278284,0.0,0.0,0.0,0.009134594841987965,0.00028231151651042654,0.007299128559938653,0.0014394333355563194,0.00037225921964176127,0.00015871424693130492,0.0008811305586022454,0.015965688472536186,0.0058654625194677545,0.0035382833361281636,0.015245828823110114,0.05871721749876774,0.021253487326909574,0.0006362643884302905,0.0,0.0310540982864075,0.0012807183858346322,0.00023455326727776893,0.023681037891617348,0.007316542212925598,0.022606469186586323,0.00038025470117930663,0.015717167502803893,0.0014257881667490116,0.00640676362993825,0.00951889362138141,0.0036810759982064466,0.0015879918557435012,0.07259328429304986,0.005154201916576936,,0.009394562855212747,
335TRITHYRt5e,0.0,0.0,0.0,0.0,0.0,0.0,-0.013734315812992582,0.0,0.0,0.0,0.0,0.0,-0.013444398932823474,0.0,0.0,-0.0038682468589937976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005233160311172038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008504656855254148,0.0,-0.0075659828243936226,0.0,0.0,0.0,0.0,0.0,-0.0013703649503125621,,-0.0011011360626095301,
34DHMORx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
34DHMORy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
34DHOXMANDte,0.003296187778853933,0.020130222905071167,0.002018587689847966,0.017488940884330013,0.007136192640894214,0.012203647142506687,0.0008379856010464012,0.007302366636847982,0.015315932272527708,0.005579461683189964,0.0007161526750529879,0.012541701167340878,0.012874636545147648,0.0005081001831161071,0.0025087123225968253,0.0004908607121208586,0.004828780059942397,0.0027588094817063997,0.029430875071164694,0.025272572952813727,0.001977863161493052,0.005194412817440042,0.001153362992341523,0.013198342814737155,0.0019614735772509268,0.012116049395798219,0.030604113155853516,0.040041480568555894,0.01696288755052331,0.004364187359470362,0.0038789405358556793,0.0028384172350854743,0.0034670522936582184,0.012068631223035281,0.0014864891007379385,0.0004072343904498988,0.0,0.016324029934083984,0.0009546280059443855,0.01624388349461849,0.0,0.006426589497261646,0.001939041535672689,0.0036688567581598048,0.0028828608319621026,0.016491115253867917,0.010774577110974862,0.006540884906288921,0.002532757934895872,0.0095557427652582,,0.008806040356110972,
34DHOXPEGOX,0.012512497141896905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022966507777146452,0.0,0.0,0.03175711221181386,0.024673372207882686,0.02420190601609526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05304556587007191,0.0,0.0,0.013431064047333545,0.003655530139181032,0.0,0.0,0.0,0.0,0.0,0.0,0.019693577254309425,0.0,0.0,0.0,0.0014538296981682238,0.0,0.0,0.0,0.0,0.0,0.00445891501633224,,0.004025874363027273,
34DHOXPEGt,0.012512497141896905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022966507777146452,0.0,0.0,0.03175711221181386,0.024673372207882686,0.02420190601609526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05304556587007191,0.0,0.0,0.013431064047333545,0.003655530139181032,0.0,0.0,0.0,0.0,0.0,0.0,0.019693577254309425,0.0,0.0,0.0,0.0014538296981682238,0.0,0.0,0.0,0.0,0.0,0.00445891501633224,,0.004025874363027273,
34DHPHAMT,0.0006579497944832635,0.020142866998684207,0.022835830849755583,0.0,0.0051748469596552575,0.0009871306839643367,0.0016518839040771058,0.050098903525347474,0.015380395110778582,0.008756999717710618,0.0027646143328753027,0.03186738655409572,0.000587152606836354,0.01612083910643965,0.002758671071898548,0.0010948088608133983,0.007602193442748136,0.0016143631750168488,0.04157634487194297,0.0020328106057526146,0.010184722515607328,0.002821908044286309,0.0,0.0029964165455706676,0.011806577218272808,0.010036324392916823,0.005601711904893939,0.044255037934531845,0.001613880807568198,0.00261011236466723,0.011081846340103615,0.00873020349021484,0.0032814455776393526,0.0,0.0,0.0016453901382983203,0.001975541366264821,0.0018886444510095297,0.02290161919432307,0.002030670285771224,0.0004205283318277502,0.005395710698809389,0.004217877028572221,0.0040432849083894525,0.003985035998926897,0.0036182259355894896,0.00254621975586747,0.003281247470913522,0.037768729947157895,0.012149473316278383,,0.009349504849444589,
34DHPHELAT1tc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
34DHPHEt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
34DHPLACOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020328106057526146,0.0,0.002821908044286309,0.0,0.0,0.011806577218272808,0.0,0.0,0.0,0.001613880807568198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005395710698809389,0.0,0.0040432849083894525,0.0,0.0,0.0,0.0,0.0,8.840125613465225e-05,,0.0005704608501023387,
34DHPLACOXy,0.0006579497944832635,0.020142866998684207,0.022835830849755583,0.0,0.0051748469596552575,0.0009871306839643367,0.0016518839040771058,0.050098903525347474,0.015380395110778582,0.008756999717710618,0.0027646143328753027,0.03186738655409572,0.000587152606836354,0.01612083910643965,0.002758671071898548,0.0010948088608133983,0.007602193442748136,0.0016143631750168488,0.04157634487194297,0.0,0.010184722515607328,0.0,0.0,0.0029964165455706676,0.0,0.010036324392916823,0.005601711904893939,0.044255037934531845,0.0,0.00261011236466723,0.011081846340103615,0.00873020349021484,0.0032814455776393526,0.0,0.0,0.0016453901382983203,0.001975541366264821,0.0018886444510095297,0.02290161919432307,0.002030670285771224,0.0004205283318277502,0.0,0.004217877028572221,0.0,0.003985035998926897,0.0036182259355894896,0.00254621975586747,0.003281247470913522,0.037768729947157895,0.012061072060143683,,0.008779043999342128,
34DHXMANDACOX,0.0,0.0,0.0,0.017488940884330013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005194412817440042,0.0,0.0,0.0019614735772509268,0.0,0.0,0.0,0.01696288755052331,0.0,0.0,0.0,0.0,0.012068631223035281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000884505566735898,,0.001063735911533241,
34DHXMANDACOXy,0.003296187778853933,0.020130222905071167,0.002018587689847966,0.0,0.007136192640894214,0.012203647142506687,0.0008379856010464012,0.007302366636847982,0.015315932272527708,0.005579461683189964,0.0007161526750529879,0.012541701167340878,0.012874636545147648,0.0005081001831161071,0.0025087123225968253,0.0004908607121208586,0.004828780059942397,0.0027588094817063997,0.029430875071164694,0.025272572952813727,0.001977863161493052,0.0,0.001153362992341523,0.013198342814737155,0.0,0.012116049395798219,0.030604113155853516,0.040041480568555894,0.0,0.004364187359470362,0.0038789405358556793,0.0028384172350854743,0.0034670522936582184,0.0,0.0014864891007379385,0.0004072343904498988,0.0,0.016324029934083984,0.0009546280059443855,0.01624388349461849,0.0,0.006426589497261646,0.001939041535672689,0.0036688567581598048,0.0028828608319621026,0.016491115253867917,0.010774577110974862,0.006540884906288921,0.002532757934895872,0.008671237198522176,,0.00774230444457773,
34HPLFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013770450792920775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003571289910274761,0.0,0.0,0.0,0.0,0.0,0.0,,1.116523341676874e-05,
34HPPOR,0.017410747674879715,0.03199239396452715,0.0,0.0,0.040739671805663596,0.04043771519166884,0.02310784014223962,0.0,0.0,0.0,0.03090051373035209,0.0,0.057748664045535116,0.0290982896785968,0.03813342306365069,0.03321523839782701,0.0,0.0,0.0,0.0,0.05146272260932325,0.0903196051152326,0.01589847667210834,0.0,0.043643697307528394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022446052843514346,0.0,0.0,0.0,0.0,0.02508316356460367,0.0,0.0,0.0,0.0,0.0,0.01803484042199991,,0.011268293527094986,
34HPPte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07483230010274425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0332346438953532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-0.002319369013840779,
35CGMPtn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
3AIB_Dtm,0.00040621728383987603,0.02246740888385023,0.0,-0.005499056008826495,0.047664388107641065,0.0006070055398349109,0.004586240592941258,0.013026592818116139,0.006592548484273909,0.00022867791197772169,0.0030678430205867816,0.0,0.015296982452075376,0.006313959334104761,0.0003553874664425566,0.009245800970985868,0.002718645794745912,0.0,0.0,0.0,0.013722693623986622,0.00014130940566565048,0.00021591187461685892,0.0,0.0036828574715450724,0.00039432692245187375,0.0,0.003887145590614398,0.006767586477332352,0.0023672899558249815,0.02611287144708945,0.003055617187694657,0.0023589203061247293,0.0007989266042804852,0.0034165808310687522,0.005805288562962441,0.00028889355701296903,0.007821744594578024,0.004547408285282514,0.0051080967281613345,0.0003896274330742496,0.01183455822678118,0.004082706490795902,0.024594031746918283,0.01031666963043074,0.004685670763905003,0.019311531129181766,0.010301823744183288,0.015805228053586005,0.007055586274545507,,0.006697339982578424,
3AIBt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
3AIBt1m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
3AIBTm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
3DPHBH1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013770450792920775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.3070714728963454e-06,
3DPHBH2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003571289910274761,0.0,0.0,0.0,0.0,0.0,0.0,,7.858161943872395e-06,
