Reaction,SN1,SN10,SN11,SN12,SN13,SN14,SN15,SN16,SN17,SN18,SN19,SN2,SN20,SN21,SN22,SN23,SN26,SN27,SN28,SN29,SN3,SN30,SN4,SN5,SN6,SN7,SN8,SN9,ST1,ST10,ST11,ST12,ST13,ST15,ST16,ST17,ST18,ST19,ST20,ST21,ST22,ST24,ST25,ST26,ST27,ST28,ST29,ST3,ST30,ST4,ST5,ST6,ST7,ST8,ST9,Normal_Random_Mean,Cancer_Random_Mean,Normal_All_Mean,Cancer_All_Mean
ADSL2,3.669533480273158e-05,0.00511910003009671,6.965990006042858e-05,0.00012584422181033698,6.249184017726238e-05,2.2278117988415756e-05,0.0021071933798332268,0.0004924097487586954,0.0002599928907458029,0.0,0.004887393038352947,0.0003403337861226437,3.0659703651666806e-05,0.0006871953231410775,0.00017316305049332867,0.0004052904191159319,0.00017738240264307642,0.0003411727008899583,0.00024303855063555207,1.3627076715029804e-05,0.0004262968295429382,0.005120719455005875,6.466229197748891e-05,0.0004449394865378576,0.0003179947330394742,1.6436534184739143e-05,6.118637748967496e-06,1.994059400722939e-05,0.0013033969647620206,0.0010067638744736067,0.0008866940851547875,0.0018658823330423742,0.0007260338016551111,0.0006130529059476807,0.001273168562937668,0.004435016936654036,0.011736875734118267,0.0025280136136243683,0.003732227354762698,0.0002701032870346989,0.0014219875478102542,0.0005936936224785801,0.020926103985828698,0.0030427021708683893,8.254997565622783e-06,0.0007248814313598575,0.00025440643655215786,0.00013059634421778255,0.00019942198123972993,0.0012392185687942565,0.0002300202041877435,0.00021649379634752438,0.002045956728962971,0.0027383425320011904,0.0018511734392603447,0.0008459445372522741,,0.0016856010324822533,
ADSS,2.173903946581119e-05,0.005074991384215249,4.126789753354101e-05,0.00011009597373286373,3.7021397602883035e-05,1.3197996115248226e-05,0.0021071933798332268,0.004096755086059306,0.00015402491197138112,0.0,0.004785682725532405,0.00030968921677599964,1.8163412632060714e-05,0.0006834032702986816,0.00016432200149734392,0.00024010203105215663,0.0001585715211110295,0.00020211743125320375,0.00014398082678306227,8.072948785022141e-06,0.002456041988278683,0.00021338078326867455,3.8307216021149256e-05,0.00043439399188338563,0.0001883863463469205,9.73732675404231e-06,0.00446166748272691,1.1813200845887478e-05,0.0010011754986123317,0.000991064969669537,0.0008263870054184486,0.0018569050194734843,0.0006209066281081758,0.0005270240638987555,0.0009706666635393111,0.00442583710501639,0.011574369222120776,0.0025211771386420027,0.003670417820212729,0.00026047360057946653,0.0014140020060212618,0.000452633393936514,0.020875564375970303,0.00024773439612923954,4.890423233197387e-06,0.0007091774379885326,0.00015071538641886785,0.00011750209149945852,0.00018191521566571656,0.0009668539174707315,0.00013626850180410398,0.00012825519124684984,0.0016881958005849642,0.002733311107237586,0.0017711971458185993,0.0009915061138591477,,0.001671121270505275,
AG13T10g,0.0,0.0,0.0,0.0,0.0,2.7311184967021456e-05,0.0,0.00020842150634013047,0.0,0.0,0.0,0.0,4.488181694431038e-05,0.0,0.0,0.0,0.0,0.0002154381329448922,0.0,0.0,0.0003046527590381599,0.00014763063449718146,0.0,0.0,0.00047565502246404724,0.0,1.0892985217707193e-05,0.0,0.000147950497141909,0.0,0.0,0.0,0.0,0.0,0.0005118991358380738,2.0557048863372932e-05,0.0,0.0,0.0,0.0,0.0,0.0009428397681533128,0.0,0.0,0.0,0.0,0.0006924949454933118,0.00022590278725357499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.938212624283439e-05,,8.053080377572641e-05,
AG13T11g,0.0,0.0,0.0,0.0,0.0,2.7311184967021456e-05,0.0,0.00020842150634013047,0.0,0.0,0.0,0.0,4.488181694431038e-05,0.0,0.0,0.0,0.0,0.0002154381329448922,0.0,0.0,0.0003046527590381599,0.00014763063449718146,0.0,0.0,0.00047565502246404724,0.0,1.0892985217707193e-05,0.0,0.000147950497141909,0.0,0.0,0.0,0.0,0.0,0.0005118991358380738,2.0557048863372932e-05,0.0,0.0,0.0,0.0,0.0,0.0009428397681533128,0.0,0.0,0.0,0.0,0.0006924949454933118,0.00022590278725357499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.938212624283439e-05,,8.053080377572641e-05,
AG13T12g,0.0,0.0,0.0,0.0,0.0,2.7311184967021456e-05,0.0,0.00020842150634013047,0.0,0.0,0.0,0.0,4.488181694431038e-05,0.0,0.0,0.0,0.0,0.0002154381329448922,0.0,0.0,0.0003046527590381599,0.00014763063449718146,0.0,0.0,0.00047565502246404724,0.0,1.0892985217707193e-05,0.0,0.000147950497141909,0.0,0.0,0.0,0.0,0.0,0.0005118991358380738,2.0557048863372932e-05,0.0,0.0,0.0,0.0,0.0,0.0009428397681533128,0.0,0.0,0.0,0.0,0.0006924949454933118,0.00022590278725357499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.938212624283439e-05,,8.053080377572641e-05,
AG13T13g,0.0,0.0,0.0,0.0,0.0,2.7311184967021456e-05,0.0,0.00020842150634013047,0.0,0.0,0.0,0.0,4.488181694431038e-05,0.0,0.0,0.0,0.0,0.0002154381329448922,0.0,0.0,0.0003046527590381599,0.00014763063449718146,0.0,0.0,0.00047565502246404724,0.0,1.0892985217707193e-05,0.0,0.000147950497141909,0.0,0.0,0.0,0.0,0.0,0.0005118991358380738,2.0557048863372932e-05,0.0,0.0,0.0,0.0,0.0,0.0009428397681533128,0.0,0.0,0.0,0.0,0.0006924949454933118,0.00022590278725357499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.938212624283439e-05,,8.053080377572641e-05,
AG13T14g,0.0,0.0,0.0,0.0,0.0,2.7311184967021456e-05,0.0,0.00020842150634013047,0.0,0.0,0.0,0.0,4.488181694431038e-05,0.0,0.0,0.0,0.0,0.0002154381329448922,0.0,0.0,0.0003046527590381599,0.00014763063449718146,0.0,0.0,0.00047565502246404724,0.0,1.0892985217707193e-05,0.0,0.000147950497141909,0.0,0.0,0.0,0.0,0.0,0.0005118991358380738,2.0557048863372932e-05,0.0,0.0,0.0,0.0,0.0,0.0009428397681533128,0.0,0.0,0.0,0.0,0.0006924949454933118,0.00022590278725357499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.938212624283439e-05,,8.053080377572641e-05,
AG13T15g,0.0,0.0,0.0,0.0,0.0,2.7311184967021456e-05,0.0,0.00020842150634013047,0.0,0.0,0.0,0.0,4.488181694431038e-05,0.0,0.0,0.0,0.0,0.0002154381329448922,0.0,0.0,0.0003046527590381599,0.00014763063449718146,0.0,0.0,0.00047565502246404724,0.0,1.0892985217707193e-05,0.0,0.000147950497141909,0.0,0.0,0.0,0.0,0.0,0.0005118991358380738,2.0557048863372932e-05,0.0,0.0,0.0,0.0,0.0,0.0009428397681533128,0.0,0.0,0.0,0.0,0.0006924949454933118,0.00022590278725357499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.938212624283439e-05,,8.053080377572641e-05,
AG13T16g,7.545149086926031e-05,0.0011914017071257717,0.0,0.0001193119905508229,0.0,6.992577483785258e-06,0.00011381560060236153,0.0012898139874594403,0.0,0.0,0.0010373668571044795,0.0008082042536412145,0.000235622490219778,0.00017635847820152059,0.0,0.0,0.00018490287647068192,0.0014227417989675312,0.0,0.00011398160802388003,0.00010971977004353939,0.0027506688080934016,0.0010994943672760706,0.00013629145379096273,0.0032977381603737682,0.0006438301938807377,0.0001242277777822009,0.0,0.0008552255361970676,0.0,0.0005450512946312695,0.0,0.0,0.0,0.0007620569556479657,0.0,0.0,0.0,0.0,0.0,0.0,0.0033228899054232974,0.0038885599637642904,0.0,0.00012878754521994815,0.0,0.0004908175599239656,0.0003279110981948559,0.0,0.0,0.0,0.001530508132330163,0.0,0.0,0.0,0.0006302072932371736,,0.0005336611063728109,
AG13T17g,7.545149086926031e-05,0.0011914017071257717,0.0,0.0001193119905508229,0.0,6.992577483785258e-06,0.00011381560060236153,0.0012898139874594403,0.0,0.0,0.0010373668571044795,0.0008082042536412145,0.000235622490219778,0.00017635847820152059,0.0,0.0,0.00018490287647068192,0.0014227417989675312,0.0,0.00011398160802388003,0.00010971977004353939,0.0027506688080934016,0.0010994943672760706,0.00013629145379096273,0.0032977381603737682,0.0006438301938807377,0.0001242277777822009,0.0,0.0008552255361970676,0.0,0.0005450512946312695,0.0,0.0,0.0,0.0007620569556479657,0.0,0.0,0.0,0.0,0.0,0.0,0.0033228899054232974,0.0038885599637642904,0.0,0.00012878754521994815,0.0,0.0004908175599239656,0.0003279110981948559,0.0,0.0,0.0,0.001530508132330163,0.0,0.0,0.0,0.0006302072932371736,,0.0005336611063728109,
AG13T18g,7.545149086926031e-05,0.0011914017071257717,0.0,0.0001193119905508229,0.0,6.992577483785258e-06,0.00011381560060236153,0.0012898139874594403,0.0,0.0,0.0010373668571044795,0.0008082042536412145,0.000235622490219778,0.00017635847820152059,0.0,0.0,0.00018490287647068192,0.0014227417989675312,0.0,0.00011398160802388003,0.00010971977004353939,0.0027506688080934016,0.0010994943672760706,0.00013629145379096273,0.0032977381603737682,0.0006438301938807377,0.0001242277777822009,0.0,0.0008552255361970676,0.0,0.0005450512946312695,0.0,0.0,0.0,0.0007620569556479657,0.0,0.0,0.0,0.0,0.0,0.0,0.0033228899054232974,0.0038885599637642904,0.0,0.00012878754521994815,0.0,0.0004908175599239656,0.0003279110981948559,0.0,0.0,0.0,0.001530508132330163,0.0,0.0,0.0,0.0006302072932371736,,0.0005336611063728109,
AG13T1g,0.0,0.0,0.0,0.0,0.0,0.0001600424806753471,0.0,0.005719901442806686,0.0,0.0,0.0,0.0,0.00016145624330140982,0.0,0.0,0.0,0.0,0.001674865910767012,0.0,0.0,0.0010214767952241722,0.0035469670896215335,0.0,0.0,0.0024254123294489903,0.0,8.909021210395758e-05,0.0,0.001514925841921668,0.0,0.0,0.0,0.0,0.0,0.001444726363546431,0.00019845689411508965,0.0,0.0,0.0,0.0,0.0,0.004457051933491709,0.0,0.0,0.0,0.0,0.0020413690391811387,0.00021710282460799167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007519260442315923,,0.0005103489350160405,
AG13T2g,0.0,0.0,0.0,0.0,0.0,0.0001600424806753471,0.0,0.005719901442806686,0.0,0.0,0.0,0.0,0.00016145624330140982,0.0,0.0,0.0,0.0,0.001674865910767012,0.0,0.0,0.0010214767952241722,0.0035469670896215335,0.0,0.0,0.0024254123294489903,0.0,8.909021210395758e-05,0.0,0.001514925841921668,0.0,0.0,0.0,0.0,0.0,0.001444726363546431,0.00019845689411508965,0.0,0.0,0.0,0.0,0.0,0.004457051933491709,0.0,0.0,0.0,0.0,0.0020413690391811387,0.00021710282460799167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007519260442315923,,0.0005103489350160405,
AG13T3g,0.0,0.0,0.0,0.0,0.0,0.0001600424806753471,0.0,0.005719901442806686,0.0,0.0,0.0,0.0,0.00016145624330140982,0.0,0.0,0.0,0.0,0.001674865910767012,0.0,0.0,0.0010214767952241722,0.0035469670896215335,0.0,0.0,0.0024254123294489903,0.0,8.909021210395758e-05,0.0,0.001514925841921668,0.0,0.0,0.0,0.0,0.0,0.001444726363546431,0.00019845689411508965,0.0,0.0,0.0,0.0,0.0,0.004457051933491709,0.0,0.0,0.0,0.0,0.0020413690391811387,0.00021710282460799167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007519260442315923,,0.0005103489350160405,
AG13T4g,0.0,0.0,0.0,0.0,0.0,2.7311184967021456e-05,0.0,0.00020842150634013047,0.0,0.0,0.0,0.0,4.488181694431038e-05,0.0,0.0,0.0,0.0,0.0002154381329448922,0.0,0.0,0.0003046527590381599,0.00014763063449718146,0.0,0.0,0.00047565502246404724,0.0,1.0892985217707193e-05,0.0,0.000147950497141909,0.0,0.0,0.0,0.0,0.0,0.0005118991358380738,2.0557048863372932e-05,0.0,0.0,0.0,0.0,0.0,0.0009428397681533128,0.0,0.0,0.0,0.0,0.0006924949454933118,0.00022590278725357499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.938212624283439e-05,,8.053080377572641e-05,
AG13T5g,0.0,0.0,0.0,0.0,0.0,2.7311184967021456e-05,0.0,0.00020842150634013047,0.0,0.0,0.0,0.0,4.488181694431038e-05,0.0,0.0,0.0,0.0,0.0002154381329448922,0.0,0.0,0.0003046527590381599,0.00014763063449718146,0.0,0.0,0.00047565502246404724,0.0,1.0892985217707193e-05,0.0,0.000147950497141909,0.0,0.0,0.0,0.0,0.0,0.0005118991358380738,2.0557048863372932e-05,0.0,0.0,0.0,0.0,0.0,0.0009428397681533128,0.0,0.0,0.0,0.0,0.0006924949454933118,0.00022590278725357499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.938212624283439e-05,,8.053080377572641e-05,
AG13T6g,0.0,0.0,0.0,0.0,0.0,2.7311184967021456e-05,0.0,0.00020842150634013047,0.0,0.0,0.0,0.0,4.488181694431038e-05,0.0,0.0,0.0,0.0,0.0002154381329448922,0.0,0.0,0.0003046527590381599,0.00014763063449718146,0.0,0.0,0.00047565502246404724,0.0,1.0892985217707193e-05,0.0,0.000147950497141909,0.0,0.0,0.0,0.0,0.0,0.0005118991358380738,2.0557048863372932e-05,0.0,0.0,0.0,0.0,0.0,0.0009428397681533128,0.0,0.0,0.0,0.0,0.0006924949454933118,0.00022590278725357499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.938212624283439e-05,,8.053080377572641e-05,
AG13T7g,0.0,0.0,0.0,0.0,0.0,2.7311184967021456e-05,0.0,0.00020842150634013047,0.0,0.0,0.0,0.0,4.488181694431038e-05,0.0,0.0,0.0,0.0,0.0002154381329448922,0.0,0.0,0.0003046527590381599,0.00014763063449718146,0.0,0.0,0.00047565502246404724,0.0,1.0892985217707193e-05,0.0,0.000147950497141909,0.0,0.0,0.0,0.0,0.0,0.0005118991358380738,2.0557048863372932e-05,0.0,0.0,0.0,0.0,0.0,0.0009428397681533128,0.0,0.0,0.0,0.0,0.0006924949454933118,0.00022590278725357499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.938212624283439e-05,,8.053080377572641e-05,
AG13T8g,0.0,0.0,0.0,0.0,0.0,2.7311184967021456e-05,0.0,0.00020842150634013047,0.0,0.0,0.0,0.0,4.488181694431038e-05,0.0,0.0,0.0,0.0,0.0002154381329448922,0.0,0.0,0.0003046527590381599,0.00014763063449718146,0.0,0.0,0.00047565502246404724,0.0,1.0892985217707193e-05,0.0,0.000147950497141909,0.0,0.0,0.0,0.0,0.0,0.0005118991358380738,2.0557048863372932e-05,0.0,0.0,0.0,0.0,0.0,0.0009428397681533128,0.0,0.0,0.0,0.0,0.0006924949454933118,0.00022590278725357499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.938212624283439e-05,,8.053080377572641e-05,
AG13T9g,0.0,0.0,0.0,0.0,0.0,2.7311184967021456e-05,0.0,0.00020842150634013047,0.0,0.0,0.0,0.0,4.488181694431038e-05,0.0,0.0,0.0,0.0,0.0002154381329448922,0.0,0.0,0.0003046527590381599,0.00014763063449718146,0.0,0.0,0.00047565502246404724,0.0,1.0892985217707193e-05,0.0,0.000147950497141909,0.0,0.0,0.0,0.0,0.0,0.0005118991358380738,2.0557048863372932e-05,0.0,0.0,0.0,0.0,0.0,0.0009428397681533128,0.0,0.0,0.0,0.0,0.0006924949454933118,0.00022590278725357499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.938212624283439e-05,,8.053080377572641e-05,
AGDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
DAGKm_hs,0.0,0.0,0.0,0.0021830380577262417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004191842299371921,0.0,0.0,0.0,0.0,0.0,0.006112560800089274,0.0,0.0,0.03501593545865097,0.0,0.0,0.0,0.0,8.750878934670245e-06,0.0,0.0,0.0,0.0024563110286659647,0.0,0.0,0.0,0.0021466299852264136,0.0,0.0,0.0,0.0,0.0,0.0,0.0183648285993358,1.1258248676194479e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08650565049750039,0.0,0.0,0.0,0.0018108090028108046,,0.003073384806605722,
AGL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
AGL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
AGLPC,0.0,0.0,0.0,0.0002965702991563319,0.0,0.0,0.0,0.0,0.0,0.0003067182808822224,0.0,0.0015167135693473584,0.0,0.0,0.0009751885595157407,0.0,0.00016444579166561697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006386506535187293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.676467901252543e-05,,5.6653682305769875e-05,
AGLPH,0.0,0.0,0.0,0.0002965702991563319,0.0,0.0,0.0,0.0,0.0,0.0003067182808822224,0.0,0.0015167135693473584,0.0,0.0,0.0009751885595157407,0.0,0.00016444579166561697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006386506535187293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.676467901252543e-05,,5.6653682305769875e-05,
AGLPR,0.0,0.0,0.0,0.0002965702991563319,0.0,0.0,0.0,0.0,0.0,0.0003067182808822224,0.0,0.0015167135693473584,0.0,0.0,0.0009751885595157407,0.0,0.00016444579166561697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006386506535187293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.676467901252543e-05,,5.6653682305769875e-05,
AGLPT,0.0,0.0,0.0,0.0002965702991563319,0.0,0.0,0.0,0.0,0.0,0.0003067182808822224,0.0,0.0015167135693473584,0.0,0.0,0.0009751885595157407,0.0,0.00016444579166561697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006386506535187293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.676467901252543e-05,,5.6653682305769875e-05,
AGMO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
AGMTm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
AGPAT1,0.0,0.016029428259641883,0.0,9.076521517180407e-05,0.0,5.233339045396132e-05,0.0017196861544761196,0.0024697191968175033,0.0,0.00012934451290082458,0.0,0.0,7.202252197604435e-05,0.0012784873452521169,0.0022788764215982186,0.0,0.0011392518212121276,0.01718587814755576,0.0,0.0,0.011309292057355468,0.03048733077937113,0.0,0.0026217662859895044,0.015032496797883854,0.0,1.4373254443201425e-05,4.6842327187527054e-05,0.013659650674482075,0.0,0.0,5.1740853568864796e-05,0.0004927098039473146,0.0004958282547458803,0.020936516478643762,0.0,0.010246030169455385,3.940210490290106e-05,0.0,5.550081246160426e-05,4.6024765114695204e-05,0.0008130023055778969,0.0,0.0011367862454454338,0.0003648288991940722,9.051015264617501e-05,0.00048597898391614173,0.0,0.00010090045168632334,0.0015697769085775883,0.0,0.012172511451814142,0.0,2.8998676489996117e-05,0.0,0.004804544277682763,,0.0033391281049273388,
AGPAT1m,0.0010771638255124125,0.0,0.00016363764437997988,0.0,0.0015843764353715858,0.0,0.0,0.0,0.022574312518544536,0.0,0.01502113101470902,0.001166230930832916,0.0,0.0,0.0,0.0009520652400654505,0.0,0.0,0.015495802097430377,0.000384112128601121,0.0,0.0,0.006606055555492805,0.0,0.00013955117936933427,0.0011444331152525074,0.0,0.0,0.0,0.00015567912696992813,0.008048129760652958,0.0,0.00011319191162394134,0.0,0.0,5.290806886805524e-05,0.0,0.0,0.00035623998780649096,0.0,0.0,0.0,0.027786882430793747,3.7461258968205e-05,0.0,0.0,0.00011164561727376855,0.00013514663272185106,0.0,0.0,0.0005403390521732282,0.0,0.0020619593674516623,0.0,0.00046094431883292444,0.002605359889214439,,0.0021148839798070924,
AGPex,0.0,0.0,0.0,-0.0002965702991563319,0.0,0.0,0.0,0.0,0.0,-0.0003067182808822224,0.0,-0.0015167135693473584,0.0,0.0,-0.0009751885595157407,0.0,-0.00016444579166561697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006386506535187293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.676467901252543e-05,,-5.6653682305769875e-05,
AGPSx,0.0,0.0,0.0,0.0002965702991563319,0.0,0.0,0.0,0.0,0.0,0.0003067182808822224,0.0,0.0015167135693473584,0.0,0.0,0.0009751885595157407,0.0,0.00016444579166561697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006386506535187293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.676467901252543e-05,,5.6653682305769875e-05,
AGTim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00423527550226493,0.0,0.0,0.0,0.0,0.0,0.06130460957798211,0.0,0.0,0.0,0.0,0.0,0.03346354509575334,0.0008715633311309126,0.0,0.09072269471596674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007454541101212324,,0.003510659786210711,
AGTix,0.0,0.0,0.0,0.02187119265329888,0.0,0.00012414059452922426,0.0,0.0,0.0,0.0049643851385719135,0.0,0.12197039301569554,0.0,0.0,0.020853224493791334,0.0,0.016026962756060654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005728110260147308,,0.002761282756438814,
AHC,0.0,0.0,0.004036409566986795,0.007095144487214737,0.004744696544585679,0.0,0.0001359701602989928,0.0,0.0018139584733941553,0.014189766946620682,0.0,0.0,0.00016698374130680936,0.0,0.029467931221660106,0.0,0.0,0.0,0.0,0.0,0.002762110177476746,0.0,0.0005019565603585918,1.0792823982178135e-05,0.0,0.0,0.009022710771519761,0.0013867354028246506,0.0009671905540101596,5.3348637293483297e-05,0.028750280039586247,0.008371017191743489,0.03370527763514098,0.013675602903231217,0.0,0.0,0.0,0.004271877629510124,0.0,0.0,0.0,0.0023423327617528265,0.0,0.03296917898548509,7.715299018804054e-05,0.0,0.0,0.0,0.0,0.041328867855087485,0.014295077879277552,0.0,0.0,0.0,0.07072794519507493,0.002302374056884425,,0.005959499642848603,
AHCYStd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
AHCYSte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
AHCYStn,-5.3994777658587114e-05,-0.010659465473866073,-0.004036409566986795,0.0,-0.004836649187448728,-0.0006328655758485933,0.0,-0.00047004331690306045,-0.0018139584733941553,-0.007507935044331713,-0.0003671915807102861,0.0,-0.00016698374130680936,-0.0015729545576023054,-0.010942744900783093,0.0,-0.009838647489193697,-0.0005020132457373335,0.0,-0.021356792914852697,-0.0015085808122248649,-0.009509112179467387,-0.13058717516547808,-3.3694173420058044e-05,-0.00011544721911049285,-2.4185281686454337e-05,0.0,-0.008536752986201795,-0.0007342853388621096,-0.00011002436181489971,-0.0252870042458847,-0.008403426825225628,-0.03408480466597775,-0.005200521365928497,-0.0010920834626070863,0.0,0.0,-0.004296558470475184,0.0,0.0,0.0,0.0,-0.00018245661347169315,-0.033094822531859185,0.0,-5.669409511737145e-05,0.0,0.0,-6.320241031581031e-05,0.0,-0.014295077879277552,-0.00012551358794780088,-0.0012915779842230207,-1.816430174003471e-05,-0.07072794519507493,-0.008937510985148816,,-0.008088170430775327,
AHCYStr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
