DoubleLethal,Counts in Normal,Counts in Cancer,Not SL in Normal,Not SL in Cancer
3HAD140m;TECR221,1,0,28,26
3HAD140m;TECR241,1,0,28,26
3HAD140m;THR3Dx,1,2,28,24
3HAD140m;TXA2tr,0,1,29,25
3HAD140m;TXB2c,0,1,29,25
3HAD140m;TXB2r,0,1,29,25
3HAD140m;TXB2tr,0,1,29,25
3HAD160;ARTFR13,2,0,27,26
3HAD160;ARTPLM1,2,0,27,26
3HAD160;ARTPLM3,0,1,29,25
3HAD160;CACT6r,2,0,27,26
3HAD160;FA140ACPH,2,0,27,26
3HAD160;FACOAL140i,2,0,27,26
3HAD160;MALCOAMT,2,0,27,26
3HAD160;MALCOAMTr,2,0,27,26
3HAD160;PMTCOAFABP1tc,2,0,27,26
3HAD160;RTOT1,2,0,27,26
3HAD160;RTOT_3,0,1,29,25
3HAD224n6p;FCYTOB5OXRr,0,1,29,25
3HAD241n9p;3HAD60m,1,0,28,26
3HAD241n9p;3HAD80m,1,0,28,26
3HAD241n9p;3HDH100m,1,0,28,26
3HAD241n9p;3HDH140m,1,0,28,26
3HAD241n9p;3HDH60m,1,0,28,26
3HAD241n9p;3HDH80m,1,0,28,26
3HAD241n9p;ACACT100m,1,0,28,26
